0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
59.94, 59.94, 539.46, 119.88
840.00, 780.00, 1860.00, 1500.00
1976.05, 2095.81, 2215.57, 2155.69
2340.00, 2160.00, 2400.00, 2340.00
2277.72, 2157.84, 2277.72, 2337.66
2277.72, 2037.96, 2277.72, 2337.66
2395.21, 2095.81, 2215.57, 2335.33
2400.00, 2040.00, 2460.00, 2340.00
2335.33, 2095.81, 2275.45, 2395.21
2277.72, 2097.90, 2217.78, 2457.54
3416.58, 3236.76, 3356.64, 3356.64
4435.56, 4315.68, 4495.50, 4555.44
4491.02, 4371.26, 4550.90, 4550.90
4560.00, 4380.00, 4500.00, 4560.00
4495.50, 4375.62, 4555.44, 4615.38
4730.54, 4371.26, 4610.78, 4790.42
4620.00, 4500.00, 4620.00, 4620.00
4495.50, 4375.62, 4555.44, 4495.50
4555.44, 4495.50, 4555.44, 4735.26
4491.02, 4371.26, 4670.66, 4550.90
5340.00, 5160.00, 5400.00, 5400.00
5868.26, 5808.38, 5868.26, 5868.26
5874.13, 5754.25, 5874.13, 5814.19
5814.19, 5694.31, 5874.13, 5874.13
5874.13, 5634.37, 5874.13, 5814.19
5868.26, 5688.62, 6047.90, 5928.14
5880.00, 5700.00, 5820.00, 5880.00
5868.26, 5748.50, 5868.26, 5988.02
5994.01, 5814.19, 6053.95, 6173.83
5820.00, 5700.00, 5880.00, 6000.00
6773.23, 6533.47, 6773.23, 6653.35
7192.81, 7132.87, 7192.81, 7252.75
7305.39, 7005.99, 7245.51, 7185.63
7140.00, 7080.00, 7260.00, 7200.00
7125.75, 7065.87, 7185.63, 7185.63
7192.81, 7072.93, 7252.75, 7192.81
7252.75, 7012.99, 6413.59, 6413.59
7312.69, 7252.75, 7372.63, 7252.75
7185.63, 7005.99, 7544.91, 7185.63
7440.00, 7440.00, 7440.00, 7680.00
4140.00, 4200.00, 4260.00, 4620.00
1437.13, 1497.01, 1556.89, 1556.89
720.00, 660.00, 720.00, 840.00
179.64, 179.64, 299.40, 239.52
0.00, 0.00, 60.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
180.00, 240.00, 360.00, 300.00
538.92, 958.08, 1257.49, 479.04
1740.00, 1860.00, 2100.00, 1500.00
2217.78, 2037.96, 2217.78, 2217.78
2275.45, 2035.93, 2275.45, 2275.45
2340.00, 2100.00, 2340.00, 2280.00
2335.33, 2155.69, 2275.45, 2455.09
2277.72, 2217.78, 2277.72, 2457.54
2277.72, 2097.90, 2217.78, 2277.72
2280.00, 2040.00, 2460.00, 2280.00
2634.73, 2694.61, 2574.85, 2634.73
4260.00, 4080.00, 4260.00, 4320.00
4555.44, 4375.62, 4495.50, 4555.44
4555.44, 4375.62, 4495.50, 4495.50
4491.02, 4550.90, 4491.02, 4550.90
4560.00, 4380.00, 4500.00, 4500.00
4495.50, 4375.62, 4675.32, 4555.44
4550.90, 4311.38, 4610.78, 4550.90
4500.00, 4380.00, 4680.00, 4560.00
4550.90, 4371.26, 4550.90, 4550.90
4795.20, 4615.38, 4795.20, 4795.20
5994.01, 5634.37, 6173.83, 5814.19
5874.13, 5694.31, 5874.13, 6893.11
5808.38, 5808.38, 5808.38, 6586.83
5880.00, 5640.00, 5880.00, 6120.00
5874.13, 5814.19, 6053.95, 6353.65
5934.07, 5634.37, 5874.13, 5814.19
5868.26, 5748.50, 5868.26, 5928.14
5880.00, 5640.00, 5880.00, 5880.00
5814.19, 5754.25, 5934.07, 5874.13
6107.78, 5928.14, 6047.90, 6047.90
7200.00, 7140.00, 7260.00, 7440.00
7245.51, 7125.75, 7245.51, 7305.39
7492.51, 7012.99, 7192.81, 7372.63
7192.81, 7192.81, 7372.63, 7312.69
7200.00, 7020.00, 7320.00, 7320.00
7185.63, 7065.87, 7245.51, 7185.63
7140.00, 7020.00, 7200.00, 7200.00
7252.75, 7072.93, 7252.75, 7132.87
7252.75, 7072.93, 7552.45, 7252.75
7245.51, 7185.63, 7544.91, 7365.27
6840.00, 6900.00, 6960.00, 6840.00
2817.18, 2877.12, 3056.94, 2997.00
1257.49, 1077.84, 1257.49, 1197.60
540.00, 480.00, 540.00, 600.00
119.76, 59.88, 179.64, 179.64
1980.00, 1980.00, 1980.00, 1500.00
1736.53, 1736.53, 1736.53, 1257.49
1918.08, 1918.08, 1918.08, 1438.56
1918.08, 1918.08, 1918.08, 1438.56
1918.08, 1918.08, 1918.08, 1438.56
1856.29, 1856.29, 1856.29, 1377.25
1800.00, 1800.00, 1800.00, 1380.00
1916.17, 1916.17, 1916.17, 1437.13
1858.14, 1858.14, 1858.14, 1378.62
1860.00, 1860.00, 1860.00, 1380.00
