First line indicates sampling freq [Hz], samples per channel, QTimer [ms] ,,,
Fx, Fy, Fz, Mz, My, Mz 
0.174620126,-7.412537408,0.609874961,-0.070483838,0.014765411,0.174344893
-1.085231561,-5.316568789,1.821009723,0.008292548,0.030731767,0.125396964
0.701770535,0.036549489,1.607988911,0.106658876,0.02339108,-0.000898234
0.004536844,5.294309129,1.832969724,0.158393166,0.028883287,-0.124700942
-0.343017757,8.104793902,1.455697189,0.144306016,0.028220634,-0.191084851
0.510729775,6.547172914,0.459781819,0.065554265,0.005920929,-0.154458674
-0.897194348,1.408752189,-0.170598292,-0.034521569,0.009446323,-0.033485041
-0.282725022,-4.517985507,0.03083633,-0.096248254,0.008023407,0.106094677
-0.005835742,-8.14820218,0.409775292,-0.096069443,0.01442228,0.191608666
0.339945748,-7.127980033,1.85120471,-0.026270133,0.023469909,0.167861348
-0.164894796,-2.46061957,2.020833411,0.073710523,0.031818419,0.05801344
-0.296323316,3.738317532,2.245899351,0.146223997,0.039181666,-0.088140779
0.917730403,8.074749904,1.670963663,0.159576639,0.022813751,-0.190428673
-0.153913607,8.479927045,1.078407592,0.104009799,0.014320583,-0.199817195
-0.70192169,4.148048901,-0.173485791,0.008817359,0.002769082,-0.097811917
0.478701102,-2.236077848,-0.165607512,-0.070646551,-0.003147555,0.052420597
-0.037792655,-7.402623871,0.41857544,-0.094766889,0.009529257,0.174185674
-0.57580858,-8.577895861,1.208040814,-0.056159122,0.023492399,0.202020241
0.038803229,-5.426085167,2.240870286,0.029140493,0.032882696,0.127810104
-0.234231302,0.70193601,2.66738102,0.110325117,0.042549072,-0.016608598
0.229692137,6.457359302,2.501613808,0.150012086,0.033449298,-0.152181339
0.052119032,8.913455722,1.069246335,0.12176043,0.018086087,-0.210162444
-0.23732897,6.719806284,-0.384203964,0.048186042,0.00334525,-0.158572488
0.011363824,1.173592118,-0.162892523,-0.032661043,-0.000758662,-0.027851999
-0.425566067,-4.868572347,-0.206280126,-0.08007967,0.0013417,0.114609881
0.313233024,-7.927459394,0.384780267,-0.064336426,0.011980274,0.186500905
-0.474469713,-6.972163227,2.462500393,-0.007311725,0.03794492,0.164211049
0.35985232,-2.346872673,2.892228487,0.065349189,0.041499621,0.055113845
0.302163204,2.980080271,2.273126843,0.117624791,0.036476156,-0.070426014
-0.651116952,7.157303704,1.459188772,0.123542436,0.024958715,-0.168610491
0.197730946,7.297577761,0.238748118,0.07897648,0.005688044,-0.172092522
-0.047896841,3.620501445,-0.391427064,0.014995981,-0.002797815,-0.085410207
-0.627990968,-1.607412506,-0.627886728,-0.042900672,-0.001248042,0.03779176
-0.167233688,-5.764973693,-0.021634295,-0.060948297,0.006248961,0.135667161
0.080305407,-6.68123096,1.223527163,-0.035875487,0.025111882,0.157104092
-0.009538942,-3.971699073,3.121497178,0.022391128,0.045926579,0.093331224
-0.024857254,0.322736081,2.488228193,0.074740777,0.040431824,-0.007841068
0.137797249,4.543741685,1.66847028,0.102401478,0.027587186,-0.1072468
-0.560351026,6.279967276,0.838022919,0.09415981,0.014469847,-0.147900184
-0.54331426,4.447341718,-0.002331779,0.056164475,0.002597438,-0.104680675
-0.420063588,0.541322433,-1.071659483,0.006115148,-0.006597967,-0.012760023
0.044171762,-3.019928092,-0.65509877,-0.026681132,-0.005596318,0.071133464
-0.751833704,-5.179692592,1.233546623,-0.036411022,0.024753158,0.121911006
0.720624654,-4.361608176,2.739305447,-0.016185921,0.039304893,0.10227551
0.39007147,-1.322746511,2.734631719,0.025745195,0.040773725,0.030758361
-1.10898344,2.123275554,1.869461158,0.063741275,0.041660257,-0.0503084
-0.231974941,4.783785812,1.254044095,0.088543299,0.021230852,-0.112787907
0.056761582,4.509299937,-0.442094397,0.077912816,0.000519062,-0.106299013
-1.091425163,2.488812006,-1.523209446,0.047704093,-0.007074455,-0.058503758
0.011419688,-0.870232689,-0.879446506,0.013174329,-0.00765752,0.020554781
-0.095196671,-3.256531611,0.395560376,-0.015951078,0.008884977,0.076662702
-0.178037216,-3.957556327,2.102237761,-0.02615628,0.033974873,0.092923251
-0.117823875,-2.866908275,2.7460695,-0.013730944,0.04411327,0.067090365
-0.039583003,-0.055305074,2.324712764,0.020887819,0.039968201,0.000844123
-0.841866119,2.275381846,1.457017573,0.055577142,0.031711733,-0.053814383
0.334325429,3.908162737,-0.022568828,0.080541811,0.002354278,-0.092106242
-0.43282113,3.505232639,-0.899758511,0.087170313,-0.006045675,-0.082363477
-0.70313895,1.80852985,-0.688470048,0.062043762,-0.00260431,-0.042383681
-0.153184212,-0.513928039,-0.034543892,0.024314914,0.005320358,0.012083037
0.270809098,-2.774091018,1.688324118,-0.016125841,0.022844015,0.065132038
-0.055880301,-3.313389846,2.551764438,-0.037583717,0.04248889,0.077510967
-0.496181153,-2.484038351,2.119304531,-0.026763919,0.041256174,0.058005249
-0.367431254,-0.842228158,1.469329885,0.007140184,0.029607636,0.0195192
-0.307451937,1.695056399,0.386410169,0.058401138,0.014579887,-0.040043303
-0.442232476,3.346813612,-0.483738215,0.095350052,0.002511968,-0.078734645
-0.342336027,3.714116744,0.154654894,0.103585638,0.001954504,-0.087181866
0.020472495,2.514026143,-0.038468902,0.072361579,0.003919849,-0.059201919
-0.286457603,-0.013113087,0.620489452,0.015037179,0.016893119,9.99E-05
0.034466606,-2.341879078,1.927034685,-0.037972865,0.031727032,0.054704559
-0.522788315,-3.579840365,1.4946869,-0.057442268,0.031380522,0.083878647
-0.567596554,-3.572968416,1.469068088,-0.033104917,0.031030194,0.083824631
0.2669501,-1.505531153,1.234320962,0.027722696,0.018556076,0.035355468
0.688151358,1.088493101,0.998090089,0.091532046,0.008360133,-0.025488505
-0.001348098,3.920950805,0.355810895,0.123080073,0.006665024,-0.092172234
-0.25606096,4.513101451,0.375884086,0.108245906,0.008537912,-0.106186612
-0.232558468,3.380297125,0.846954892,0.04999348,0.018310513,-0.0798446
-0.3442716,-0.094138627,0.65657484,-0.021905957,0.018086643,0.001860958
-0.53006544,-2.987362295,1.725379831,-0.066143082,0.028330527,0.070034613
-0.211956342,-4.614838298,1.063711619,-0.063400457,0.026072993,0.108231183
-0.454451613,-4.220011657,1.010308716,-0.009493198,0.020950133,0.099332757
-0.609817711,-0.881658867,0.973001377,0.070676776,0.020612225,0.020891412
-0.470322862,2.591257206,0.96599851,0.127383617,0.01928858,-0.060856078
-0.458375512,5.168338011,1.21019519,0.133272393,0.021450257,-0.121651384
-0.052102599,4.115961896,1.04705456,0.075579085,0.018653645,-0.097108373
-0.056927259,1.597211891,0.668288107,-0.005924161,0.016543121,-0.03802289
0.063112671,-2.026130602,0.461161709,-0.060413593,0.014610809,0.047248015
-0.465523005,-4.748345484,1.69611375,-0.061183936,0.022242892,0.111782283
-0.456280416,-4.075897972,1.228014692,-0.011695003,0.02281521,0.095932191
-0.833811945,-1.176822747,1.830445588,0.059796102,0.023879834,0.028042916
-0.446578147,2.571169494,2.259175977,0.115105451,0.030062565,-0.060374917
0.116771817,4.546549252,2.29589796,0.114567066,0.02750054,-0.107061424
0.891852465,3.715510849,1.496399437,0.061281999,0.017356631,-0.087792484
-0.51511199,0.425308912,1.502692512,-0.009803444,0.020697552,-0.010123182
-0.178175412,-3.194929664,0.423094602,-0.042960752,0.015212835,0.074935233
0.001535165,-5.038063684,0.385402293,-0.029348261,0.013481872,0.118480269
-0.294676622,-3.328701943,0.13808619,0.023074941,0.01763904,0.078208701
-1.584044537,0.400556127,0.113074835,0.080983873,0.024047457,-0.009438974
-0.606010118,4.004363086,-0.267194682,0.099136102,0.01043144,-0.09437923
-1.014263016,5.713727057,-1.074957335,0.072553711,0.006607751,-0.134839867
-1.036940457,2.899084498,-1.048366439,0.007549756,0.00765779,-0.068677491
-0.78001087,-1.391388949,-0.421074742,-0.035606124,0.006419401,0.032582702
0.254239685,-4.601562614,0.828755312,-0.035868162,0.010708861,0.108311035
-1.106850764,-4.889976623,3.10470463,0.010758897,0.041495034,0.115402087
-2.002213565,-1.54831234,3.289222889,0.072559135,0.052569873,0.036723093
0.309745746,3.282612983,2.074812524,0.107243248,0.02978359,-0.077455412
0.492497601,5.944484957,1.920287602,0.089371594,0.017672838,-0.140057554
-0.619571557,4.356273526,-0.189354233,0.028262779,0.012314903,-0.102986134
0.672598325,0.365912575,-2.093464515,-0.025063148,-0.01539985,-0.009081865
1.900266424,-3.975813241,0.646801873,-0.034926889,0.000192134,0.093367067
1.109922121,-5.142856199,1.222498211,0.000641352,0.013823476,0.121009845
0.523565741,-2.830010862,-0.09098525,0.056522986,0.015969328,0.066319618
0.409620852,1.530750103,-0.279484654,0.091004628,0.014993106,-0.036463707
-1.251210887,4.838244774,-2.378471313,0.079561278,0.007317537,-0.11451643
-1.014399677,4.304687791,-1.055257184,0.033967396,0.007220353,-0.101745175
-1.422696998,0.543479787,-0.216428917,-0.009282769,0.011461279,-0.012900197
-2.144643121,-3.515171528,2.068736912,-0.014845308,0.028779461,0.083230023
-2.72330986,-3.367782062,3.097589254,0.016260884,0.045221368,0.07982695
-3.65786057,-1.119573397,2.010848094,0.053470199,0.046244455,0.026795465
-1.553756198,3.146067539,-1.546159872,0.072684653,0.010584674,-0.074364762
-1.627430691,5.834077097,-4.475296064,0.051889139,-0.012633734,-0.138037614
-1.84335264,3.542318052,-3.615396902,0.011156372,-0.009147949,-0.083886386
-0.968768261,-0.993422678,-1.936269926,-0.012044473,-0.005419947,0.023236642
-0.39637354,-3.122063967,2.931465332,0.006019789,0.026010884,0.073903193
-1.634883086,-2.719362157,1.392197085,0.038490552,0.035236357,0.064089561
-1.940370585,0.197325278,-2.015197128,0.067583038,0.0189838,-0.005099261
-1.693304169,3.794002051,-0.249780493,0.064262443,0.022300768,-0.089618571
-0.487724698,4.253867745,3.009703562,0.030713033,0.027623531,-0.100083958
0.062865152,1.385713888,1.0824991,0.005031216,0.00870145,-0.032641959
-2.100588701,-2.23983775,-0.063655551,0.001718039,0.015964772,0.052923375
-1.076280576,-3.187391197,3.326288919,0.026758497,0.03789797,0.07545639
-1.593081458,-1.346864031,3.74225484,0.055580953,0.054361463,0.031874747
0.041974175,2.177298684,1.882961534,0.067334633,0.030174023,-0.05151853
-0.379616051,3.895680282,2.346119056,0.049924231,0.021185105,-0.091589348
0.90661031,2.170484252,1.731693779,0.018879968,0.009302894,-0.051161723
0.284390854,-1.050129992,1.046775701,0.009124917,0.006838806,0.024848622
0.472122131,-2.940674522,3.999758165,0.019388103,0.035093107,0.069474796
0.892625592,-1.798208945,5.276831015,0.044328426,0.053507731,0.04229944
0.463419701,1.497413145,2.310125688,0.063457785,0.031373973,-0.035509326
-0.766828996,3.680323248,2.119238132,0.054663832,0.026546041,-0.08662361
0.747084046,2.116021756,0.856558133,0.036768866,0.0026423,-0.049824923
0.771018543,-0.615877275,0.840658939,0.014792384,0.002411233,0.014562845
-1.34719045,-2.426578154,1.210268882,0.015955938,0.027328075,0.057210019
-1.257745982,-1.78835887,2.494160159,0.022708521,0.042645226,0.042059993
-1.251517532,0.496033565,3.363566623,0.039045659,0.044610626,-0.011583917
-0.712700452,2.206279541,2.095339244,0.058246377,0.025822721,-0.051820515
0.215648118,1.688640988,1.037056084,0.05543875,0.006719545,-0.039593162
1.230382106,-0.635936139,1.455919821,0.045138881,0.009701865,0.014982794
-1.506416753,-2.068357209,1.844979169,0.024072603,0.038583274,0.048669335
-0.990219886,-1.657826487,3.148636903,0.014401487,0.046739945,0.038947164
-1.095986926,0.41001666,3.804399264,0.026418982,0.047595882,-0.009602596
-0.543541962,1.412711665,0.383870969,0.053677795,0.010694035,-0.033208072
0.102491569,0.604205406,-0.702676314,0.070380861,-0.002223537,-0.014170118
0.323311435,-0.835661826,1.645525534,0.0529046,0.016122818,0.019832774
-0.608208252,-2.190989083,4.624722336,0.029596682,0.051353424,0.051796615
-0.638103872,-0.864495035,4.443724653,0.016047265,0.050386831,0.020421094
0.414678999,1.146099861,1.060475821,0.02800074,0.016604363,-0.0272578
0.100062492,1.447973086,2.740761722,0.05399704,0.021464522,-0.033824533
0.21888499,1.215529583,3.581655957,0.064812605,0.027577575,-0.028262832
0.589864368,-0.588140247,4.011417938,0.042216366,0.039658796,0.013863918
-0.618689615,-1.591703618,3.14815174,0.02093854,0.044593452,0.037376429
-0.828419488,0.418637675,2.534012616,0.02045974,0.035693764,-0.009920396
1.15467245,1.280723065,2.12338264,0.044129087,0.010678151,-0.030056948
0.360085478,1.170084719,1.028558418,0.058525744,0.005744669,-0.027354705
-0.220167333,0.359344007,1.239668453,0.041525777,0.016072908,-0.008387879
0.805171693,-1.405231809,3.605936535,0.013200943,0.035479258,0.03298453
-0.633511192,-1.285734931,2.937028015,0.022725672,0.037725721,0.030320023
-0.645476825,0.411992877,4.626809287,0.062986542,0.040932727,-0.009164538
1.180115303,1.646573483,2.506644393,0.091827801,0.018206717,-0.03863825
1.386390675,0.977858296,1.462034853,0.063674079,0.013993477,-0.023213032
-0.619695412,-1.008410411,4.022231053,0.009140811,0.046886657,0.023766223
-1.229141259,-1.350699027,2.953150576,-0.002079999,0.04152584,0.031808421
0.29703208,0.324516219,2.95397929,0.041411001,0.027422909,-0.007536643
-0.210443039,1.180198968,1.84296019,0.088843229,0.015154399,-0.027365154
0.809520105,1.447438088,1.435844871,0.087565547,0.011422254,-0.033969718
0.612309829,-0.713487589,2.099363951,0.032395482,0.023837123,0.016685954
-0.828721165,-2.027776999,4.007742409,0.006208741,0.042639145,0.048003001
0.092557665,-0.994178896,3.3576574,0.042809546,0.026511123,0.023804036
0.692593883,1.223421924,1.859182448,0.086233328,0.01556841,-0.028655242
-0.182252548,1.15710538,2.712497599,0.073507733,0.027650126,-0.027013932
-0.932652899,-0.379916933,1.87633396,0.024910818,0.030656935,0.008927403
-0.333993344,-1.746822829,4.227306053,0.010981099,0.041689696,0.041351619
-0.711549467,-0.828978919,3.121779078,0.055756609,0.034007836,0.019864472
0.048603532,1.157234495,3.126904962,0.088749344,0.024362339,-0.026788151
-0.058678856,1.816666783,3.162130388,0.062183611,0.025742359,-0.042455602
-0.109243575,-0.700133445,2.544297391,0.004984307,0.026725929,0.016514866
-1.314413782,-2.595042243,3.142574487,0.002816072,0.038135761,0.061386575
0.546476159,-0.703808073,2.701172821,0.068898421,0.023400149,0.016817315
1.046609423,1.42235901,3.133769592,0.099603841,0.023987971,-0.033268338
-0.147305773,1.13529968,4.012079769,0.05514523,0.038511692,-0.026519267
-0.222106667,-1.09601619,4.88387576,0.005671408,0.046671709,0.02598683
-0.851572149,-2.018790445,3.56814365,0.018413914,0.038931041,0.047824609
-0.861783443,1.536508251,3.336905169,0.084687014,0.036432401,-0.035821759
-0.78767489,2.798592784,2.50094558,0.085981683,0.029224596,-0.065655187
0.293374472,0.612743589,3.389391243,0.037007393,0.031153063,-0.014337775
-0.963462078,-2.531662387,4.196306359,0.021482215,0.039435562,0.0601526
-1.100338748,-1.614778941,2.871354364,0.075418086,0.02846498,0.038692354
0.537577615,0.991542267,3.327076948,0.106105049,0.02824038,-0.023009569
-0.544965242,1.673186139,2.953229691,0.049091702,0.032088889,-0.039252282
0.063419115,-1.087825274,4.049938576,-0.00939918,0.033223013,0.025825977
-0.693172105,-2.678256215,3.561792442,0.017651784,0.032734248,0.063538134
-0.792833323,-0.243504144,3.524130007,0.086482427,0.042576812,0.006037741
0.598505148,2.955627191,5.070207629,0.099305127,0.042679458,-0.069322733
0.100471267,1.426399177,3.807682051,0.053854141,0.035507764,-0.033431379
-0.224885404,-2.412434104,5.259107067,0.037507247,0.043931134,0.057382838
-0.476071324,-1.578459013,4.151558567,0.084851765,0.040693528,0.037706562
0.127672199,2.09841659,3.776032456,0.094231729,0.034533503,-0.049124523
0.246002213,2.088075185,3.843334892,0.03039784,0.030242222,-0.048997426
1.752751731,-1.627606217,2.782533112,-0.006109062,0.013304038,0.038347374
-0.281965719,-1.646139676,3.334492661,0.051091055,0.028175609,0.039266301
-0.768575806,1.590177512,5.027191306,0.103231149,0.049633383,-0.036936813
-0.503501665,2.616977493,4.433572489,0.075847933,0.043808504,-0.061347841
1.038788398,-1.544294208,4.016085654,0.030677767,0.026881973,0.036671876
0.899637595,-2.649412429,4.180893592,0.060666487,0.033618166,0.06274239
0.039706524,0.680918905,5.4516524,0.104174128,0.048577209,-0.015532324
-1.248623498,1.903816016,4.624340645,0.077625799,0.044175061,-0.044253842
-0.035750155,-0.331939042,4.020310507,0.028409401,0.027804498,0.008321961
-3.171984675,-2.988250076,4.136404187,0.042681775,0.050715857,0.071244903
-0.746023247,-1.003158413,5.655787442,0.079016366,0.054800333,0.024201774
-0.848970208,2.25919128,4.011455104,0.061545814,0.042400008,-0.052948966
0.359457358,0.026442097,3.831065023,0.015386746,0.024307702,-0.000243224
-0.611233999,-2.310522984,3.763736088,0.034998715,0.033723362,0.054933966
-0.800419117,-0.408102158,5.007176743,0.094622582,0.054755913,0.010030341
-0.009491288,2.162429488,4.838569608,0.097604159,0.04404491,-0.050555744
2.138926782,1.094111775,3.811714436,0.073608598,0.018753667,-0.025544523
0.848449214,-2.199098266,3.954814002,0.078471419,0.031797188,0.052183908
-1.028000235,-0.865319348,6.497238277,0.08886123,0.068391427,0.020893121
0.852454946,1.844525889,4.888765468,0.056437212,0.035121031,-0.043148094
2.581228447,-0.531316587,2.793814713,0.009563319,0.003504811,0.01261982
0.803700919,-2.271997451,4.424199557,0.035510764,0.02618945,0.054080514
-1.657648508,-0.765620875,6.711958816,0.080210083,0.063372094,0.018911055
-0.380089737,2.10122879,5.052502503,0.091100516,0.042746982,-0.048924009
0.993937283,0.756155039,4.216486925,0.07444917,0.023153844,-0.017259878
0.368496841,-0.354509127,5.457126583,0.089104593,0.041723101,0.008977159
-0.017969278,-0.162733298,7.166880946,0.084035464,0.06853277,0.004216798
1.515026791,1.158129306,5.523293955,0.061684228,0.036565198,-0.026960604
-0.176871211,-0.392382216,4.008413678,0.037150456,0.023130265,0.009967093
-2.322073751,-1.916341922,4.587178436,0.046045668,0.055046518,0.045725128
-2.416121143,-0.306048023,5.873340226,0.061465259,0.066160728,0.007852665
-0.331244498,2.112924875,3.587560927,0.063848735,0.03077581,-0.049393087
0.552779074,-0.421100211,5.273893061,0.061425133,0.029206118,0.010735778
-2.626901724,-1.769516303,4.989030512,0.068095704,0.064929508,0.042238083
-2.214643094,0.56474388,6.73074463,0.072643887,0.07207704,-0.012633282
2.516210791,1.606881041,3.830620931,0.067562302,0.011779683,-0.037545222
-0.176174083,-1.732751507,4.38668817,0.065789153,0.036066156,0.041413932
-4.725028397,-1.002476897,6.673118983,0.072117939,0.090462384,0.024445777
-3.548160747,1.487717537,6.932962498,0.077750948,0.075915911,-0.034084589
2.900839397,1.214826255,5.100772282,0.077498363,0.019979981,-0.028226277
2.05720784,-2.313802087,4.422762892,0.053738489,0.029394089,0.054683634
-4.494417791,-1.977129699,7.550152101,0.039143901,0.09165975,0.047495612
0.875520307,1.104959331,5.727245436,0.061249317,0.036570568,-0.025465223
4.080134407,0.827521776,4.900753489,0.075491961,0.006606621,-0.019056316
-0.182971709,-1.612128027,5.881506802,0.06646837,0.053697154,0.038475461
-2.655692489,-1.04676872,7.345225162,0.069249183,0.074256764,0.025633012
2.361750203,0.935193455,5.282379181,0.09702686,0.024112042,-0.021477526
0.683622898,1.335321713,5.271456931,0.089893793,0.038632064,-0.030948621
-2.702124889,-2.014050279,7.141995019,0.045373973,0.07830307,0.048190667
1.84698976,-0.175998847,5.306697806,0.050948395,0.032958299,0.004440396
4.000837868,2.582127669,6.200833632,0.079601489,0.017950811,-0.060384781
0.616246034,-1.906706248,4.829503411,0.058856522,0.035459224,0.045430378
-3.695170666,-2.600077232,8.620217473,0.038707192,0.096056408,0.062167909
0.330121695,0.818488064,5.905596928,0.083768325,0.04586973,-0.01870853
4.538119283,0.80809132,4.875777285,0.105841545,0.013808736,-0.018848751
-4.407548954,-1.601929592,7.115114067,0.053503409,0.087393245,0.038671118
-6.472921836,-0.950854357,6.039974546,0.041693415,0.09012615,0.023411584
1.248839756,3.182611115,4.450341962,0.091663614,0.023694661,-0.074476333
0.408714115,2.093590052,4.005866305,0.082112068,0.029873365,-0.048913667
-2.135039602,-2.466517161,7.161886409,0.027670158,0.070364927,0.058904462
-0.768227511,0.191610996,4.833549835,0.06471474,0.043268623,-0.003932507
1.061040316,3.395064943,6.555395691,0.120192425,0.036532014,-0.079080811
2.771375305,-1.300420812,4.651447987,0.062819517,0.027327839,0.030740049
-5.462148668,-3.261952858,6.66913672,0.034520782,0.084409365,0.078027094
-0.911109897,-0.037064477,6.521296771,0.078535533,0.052583753,0.00178767
1.670738651,2.221305602,2.734830636,0.092233047,0.017454481,-0.052242149
-3.687626214,-2.313567849,9.062034129,0.028219245,0.099874143,0.055380281
-3.477177181,-1.554675735,6.507164051,0.035737408,0.082726802,0.037187713
1.116295079,2.634949501,7.412983657,0.106648202,0.048666081,-0.061328042
5.179761524,-0.559507538,6.185341749,0.067614059,0.021570366,0.013265712
-2.205219969,-3.27577631,6.950211216,0.013831725,0.069123784,0.077944157
-3.553313723,-1.072052051,6.478679603,0.068941567,0.061609771,0.026612391
2.641103227,2.34558517,4.425486439,0.123533099,0.015217845,-0.05472513
-0.219971419,-0.301824546,8.25494665,0.058887626,0.063418837,0.007965357
-0.310748444,-3.370927418,4.820065787,0.034945468,0.045904433,0.079817537
-1.078302923,2.021428981,7.995358919,0.123892234,0.065234761,-0.046518899
-1.193720282,2.680201789,6.960302498,0.100356597,0.068160424,-0.062542177
-1.637765533,-1.594174501,6.9783106,0.017660451,0.066364546,0.038210166
-2.849626086,-1.63105124,6.929637413,0.047582609,0.072158187,0.039331331
-0.166365741,2.403032829,4.402101323,0.108098937,0.035947368,-0.056028017
1.277066621,1.141809625,7.663324123,0.05241129,0.05054126,-0.026320968
1.014039422,-3.112579219,5.29583081,0.009376362,0.037775833,0.073663221
-1.366202945,0.769886392,7.999781902,0.098317602,0.067117894,-0.017057074
-1.32274383,4.640670701,4.824813354,0.126963553,0.045778479,-0.108626686
1.277256403,-1.570001694,6.354247461,0.042712974,0.039536208,0.037585639
-0.609270251,-3.079328634,6.509905687,0.051763603,0.056106858,0.073285753
-4.538155831,1.477434921,4.734705144,0.126124209,0.062391225,-0.03363801
1.055003012,1.9576133,7.638760764,0.084453721,0.056354958,-0.045585023
-0.416202029,-2.855608815,4.637585237,0.010581539,0.045419377,0.067550652
-2.138939942,-1.076045928,8.632746645,0.069170904,0.082073825,0.026332864
1.45845057,3.43380046,6.570763119,0.11136366,0.050237151,-0.080573707
4.086192894,-0.622749013,6.844101973,0.033595925,0.033583028,0.014755744
0.415929043,-1.909611857,5.498187301,0.02841614,0.037376532,0.045587432
-4.623263337,1.270467112,3.470099414,0.106684963,0.052668367,-0.028888561
-0.164202138,2.825560613,6.338842721,0.098393523,0.046974318,-0.065783502
-0.485828251,-1.933009964,2.710930483,0.028117786,0.024463984,0.045929659
-1.089046338,-1.981342829,9.051230451,0.079307652,0.074284506,0.047825253
2.946890198,1.255050372,6.551885764,0.120243125,0.046696841,-0.02942696
2.363362914,-0.512071459,7.649367723,0.058188154,0.049366706,0.012464474
1.578842047,-1.726043247,4.885262834,0.020599207,0.036453543,0.040738302
-5.068260897,0.645715226,5.401372641,0.081656567,0.081857415,-0.014444338
-0.637052138,2.652609086,8.270293496,0.079034793,0.07107313,-0.061809755
2.512352302,0.660480429,1.51906283,0.019532225,-0.001488383,-0.015690475
-0.446579374,-0.876030933,8.033592525,0.055507474,0.057613092,0.021684164
0.164289265,0.619252403,3.742473459,0.106889123,0.038889702,-0.014326992
0.493896085,0.298873288,6.973785812,0.077740887,0.043436793,-0.006100743
2.817153455,-1.28634726,4.250383556,0.038621978,0.013723443,0.030613294
-4.200437588,-1.581712765,6.236343963,0.081023185,0.073331474,0.038415738
-0.980336053,0.519567823,8.423762086,0.102997616,0.078816493,-0.011481018
2.815697052,0.853900418,3.19156511,0.060194103,0.01528089,-0.020198261
-1.956900745,-1.459276758,9.077766092,0.048742664,0.085037032,0.03529371
-1.825562209,-0.106186177,5.007791091,0.084005395,0.071026011,0.002629319
1.103086213,1.493653275,9.568848473,0.069596628,0.067053014,-0.034442447
3.406944538,0.704164557,2.809354558,0.023000487,-0.000984917,-0.0165693
-1.971639637,-1.397130807,5.016915583,0.055225379,0.046175627,0.03382736
-0.801386824,0.191214379,5.24112508,0.082931256,0.046538817,-0.003821634
1.095045887,1.455629004,0.601907687,0.072494959,-0.002026443,-0.034130571
-0.586694633,-1.519767314,7.147616383,0.076046258,0.050645653,0.036939501
-2.207971348,-1.335428413,4.957827155,0.110199292,0.066953805,0.031961668
-0.453102143,-0.108994849,11.18785416,0.111577479,0.093393526,0.003639019
3.346483007,0.233433029,4.678438423,0.06578963,0.024513786,-0.005510932
-0.263119101,-2.139998274,6.101988155,0.05121684,0.061353265,0.050721965
-1.303466415,-1.700974311,8.231359628,0.047463436,0.084833513,0.040551965
0.468314548,2.109118728,2.120540078,0.048812446,0.014456836,-0.049520626
0.675350221,0.683819701,5.312872746,0.040544671,0.024105023,-0.0152793
-1.164881183,0.146204248,2.900620444,0.070458941,0.034552614,-0.003055316
0.098159022,0.189865464,10.58596873,0.086104456,0.075394322,-0.003276999
2.502015618,1.022761118,3.800566327,0.088465201,0.011210093,-0.023667197
0.419414642,-1.545876044,6.295429002,0.088247033,0.048262874,0.037130506
-4.237249722,-3.60348264,7.493442054,0.075295638,0.094219926,0.085844987
-3.847488813,-0.763005884,4.333607799,0.079797205,0.060946884,0.018790422
-0.640376311,-0.051274186,7.598304625,0.072427216,0.054901913,0.002287791
0.582728691,-0.896223538,4.636521611,0.052561413,0.049884303,0.021044701
-0.160312223,-0.943034495,10.61375795,0.039938282,0.093271483,0.022793159
2.551160818,1.447140644,3.845470684,0.051441187,0.017154714,-0.034013759
1.896520836,1.08079797,6.375384662,0.067392989,0.031007985,-0.024774947
-4.924195938,-1.868975037,6.669399396,0.060969633,0.081190168,0.045205108
-8.033207492,0.25633404,3.206559788,0.094020261,0.064144346,-0.004501327
-0.173390399,2.280954224,4.391544486,0.116521804,0.020128504,-0.052609342
0.338266421,0.405343451,3.121681525,0.087462395,0.027864482,-0.00924231
-2.429874419,-2.79151506,10.53838312,0.056067041,0.099471786,0.06689119
1.189592405,-0.541084705,6.556137612,0.066906372,0.046634533,0.013254441
3.427373974,1.306370835,7.679324774,0.068991042,0.043792943,-0.030520333
-2.735670078,-2.846864187,6.525787766,0.010121882,0.0894682,0.06717032
-9.260532934,-1.488231163,6.432538288,0.028872642,0.114081769,0.036178619
0.996916901,3.307200935,6.588225672,0.0862398,0.042892639,-0.077311766
2.97629505,2.184389655,2.975715921,0.083166319,0.012397926,-0.051531956
-3.502918968,-2.289915048,8.170454619,0.067907698,0.085637208,0.055097893
0.266052608,0.85846518,3.523029616,0.117432915,0.025956858,-0.019615417
3.080531692,3.646500847,6.997057926,0.1372605,0.023617701,-0.084961107
-3.06447305,-2.784718242,5.413819324,0.049952345,0.060613879,0.066522462
-11.36376799,-3.54080741,4.452748054,0.028674676,0.103825133,0.084915119
-0.175093993,1.412688754,6.778927523,0.065855049,0.051032277,-0.03255093
4.530347468,1.00240945,4.525613321,0.03404279,0.022526227,-0.024094643
-3.568152208,-3.669829125,9.93440041,-0.007012443,0.112051694,0.087105603
2.099241957,-0.216274538,6.800728793,0.053775115,0.054310703,0.005115725
3.254313609,5.662075874,9.162809976,0.136842213,0.051255888,-0.132787085
-0.898560738,-0.331303597,5.238604702,0.076824481,0.052297085,0.008328923
-8.867469045,-2.991963907,4.037393494,0.059732857,0.080997648,0.071984724
-0.658606768,1.379769089,6.075234681,0.120267777,0.041792649,-0.031357003
