First line indicates sampling freq [Hz], samples per channel, QTimer [ms] ,,,
-0.482452493,-1.178311347,0.394699534,0.008222575,0.010868111,0.027750702
0.135957835,-0.672053125,0.620970362,0.011300143,0.004138345,0.015928288
0.004551338,-0.299328528,0.418166755,0.004330615,0.003335727,0.007103901
-0.642822789,0.525829469,0.224345976,-0.012262961,0.005654479,-0.012388206
-0.383949252,1.111533632,-0.815453852,-0.027026332,0.001124149,-0.026520655
-0.256271087,1.477317085,-0.374443663,-0.033983343,-0.00098083,-0.035009809
-0.384399369,1.255018909,0.042489211,-0.029231224,0.003077744,-0.029708837
0.149491766,0.648197381,-0.174645596,-0.026583537,0.003433562,-0.015605601
0.028228582,-0.007070258,0.229406434,-0.015229093,0.001985425,0.000109452
-0.466875381,-0.732754529,-0.219741192,-0.010442023,0.006039685,0.017121858
-0.202789264,-1.182509478,-0.015703703,-0.003893999,0.006119456,0.027749174
0.301420628,-1.193416961,-0.014954985,0.00222155,0.003250114,0.027981368
-0.473526102,-1.03036507,0.19202086,-2.71E-05,0.00928783,0.024212255
-0.620239131,-0.362144537,-0.008564852,-0.005279373,0.008594843,0.008421848
-0.115311796,0.362450155,-0.193249609,-0.016147693,0.004539647,-0.008789438
-0.511630669,0.883684876,0.028268375,-0.02231071,0.008715664,-0.021068299
-0.271506895,1.322532341,-0.175020395,-0.022743186,0.005766552,-0.031463421
0.10450399,1.539607362,0.045455826,-0.021398449,0.000318034,-0.036442664
-0.534034788,0.88712085,0.015458969,-0.010142035,0.0085405,-0.021095307
-0.637374468,0.077465084,0.211359021,-0.005763951,0.010569551,-0.001944739
-0.128613238,-0.232770927,0.630274495,0.004682213,0.011035936,0.005391357
-0.639920716,-0.513923406,0.614498474,0.009018114,0.013620483,0.012098175
-0.494210232,-0.73678543,0.404431082,0.004714076,0.01112014,0.017315175
0,0,0,0,0,0
-0.524552718,0.595259197,-0.203355955,-0.008798843,0.006620608,-0.01421173
-0.411284102,1.107502731,-0.191281578,-0.011870233,0.006204605,-0.026327338
0.480480036,1.602724355,-0.378669395,-0.017918727,-0.000106717,-0.038143339
0.101402062,1.388026802,0.464731529,-0.016209221,0.003708577,-0.032821773
-0.786363166,0.895349882,-0.198310067,-0.01318156,0.008208701,-0.021287096
0.004336962,0.431251475,0.019285546,-0.012686663,0.005594294,-0.010400578
-0.34995241,-0.370803667,0.641653648,-0.011351193,0.007380064,0.008770585
-0.316166693,-1.260495661,0.415147524,-0.010451942,0.01040801,0.029594143
-0.081867382,-0.818013912,-0.004738275,-0.007824001,0.005648637,0.019116577
-0.29510317,-1.247279897,-0.852411132,-0.022511128,-1.56E-05,0.029166997
-0.434542327,-1.033602736,0.001042643,-0.021304004,0.007827897,0.024183826
-0.211068933,-0.144672899,-0.195663876,-0.022151152,-0.000123869,0.003331733
0.018640949,0.581114048,-0.393585454,-0.023960229,0.002291333,-0.014007965
-0.510698848,0.888607047,0.241716107,-0.022277301,0.005271242,-0.0210073
-0.512077534,0.889235455,-0.398520979,-0.022274213,0.005182724,-0.021219683
-0.245715748,0.289816242,0.014599887,-0.013560881,0.006930358,-0.007040417
0.159976381,-0.089022781,0.017192583,-0.015684006,0.004706999,0.001851382
-0.096280184,-0.533619134,0.85105833,-0.006179769,0.012824148,0.012453325
-0.206893737,-0.888731528,-0.007081104,-0.00826111,0.006316669,0.020796657
0.054469846,-1.183271634,-0.438916346,-0.003841896,0.001195636,0.027720638
-0.099344021,-0.669176364,0.630203057,-0.000884138,0.005704389,0.015832446
-0.642713974,0.091572118,-0.218579628,-0.002633627,0.001781928,-0.002117568
-0.273568188,0.741616602,0.014777436,-0.007891216,0.001840122,-0.017510892
0.484243206,1.018174332,0.027725465,-0.006127173,-0.002222886,-0.024108366
-0.036205039,1.31965558,-0.18425309,-0.010558905,0.004200508,-0.03136758
-0.690124325,1.550880384,0.875494996,-0.009349583,0.011381389,-0.036535449
-0.152684396,1.090088837,0.66587384,-0.011927621,0.011879605,-0.02590172
-0.11486493,0.356899576,0.233539745,-0.016184189,0.008072587,-0.008638053
0.423059954,-0.09341922,-0.189423032,-0.018692321,0.001593441,0.001905291
0.175282914,-0.384518717,0.014974686,-0.017401232,0.004597368,0.008817403
-0.458845973,-0.435772396,0.008733842,-0.020860063,0.002880058,0.010243844
-0.35140182,0.080105421,-0.195788809,-0.020871035,0.000653794,-0.001954207
-0.089253321,0.208721508,0.668880261,-0.026154148,0.006471192,-0.004998096
-1.001769061,0.319425507,-0.413259489,-0.02264605,0.002490538,-0.007554786
-0.872300182,0.525071946,0.450175699,-0.027507659,0.009030784,-0.012401603
-0.215658362,0.1386323,0.026300345,-0.02658817,0.007050706,-0.003530399
0.588072629,-0.471297779,0.032594684,-0.029975806,0.002658805,0.010770189
0.998762961,-1.15501591,0.880143488,-0.027804812,0.007304113,0.026917274
0.62689464,-1.64984555,0.010913693,-0.024676035,0.002045116,0.038607263
-1.422548558,-2.046420164,0.399357813,-0.021328876,0.016453064,0.048211382
-1.309171129,-1.968433981,-0.031493414,-0.014770932,0.01216451,0.046366413
0.070219992,-1.346383451,1.270387528,-0.007837008,0.01010548,0.031801246
0.022959799,-0.443243905,-0.003326845,-0.002575839,-0.000164447,0.010449031
-0.045093339,1.187732633,-0.621705391,-0.002202857,-0.004729512,-0.028070903
0.941492864,2.323089838,0.264605744,-0.004522689,0.002553639,-0.055105871
0.149002023,2.947325259,-0.375414867,-0.007112988,-0.003477179,-0.069634725
-0.47616784,2.577713846,0.25300196,-0.009404937,0.010373283,-0.060992552
-1.089612597,2.232880527,0.034350894,-0.017604915,0.006823663,-0.05266903
-1.171821282,1.124094542,0.444630078,-0.018004474,0.010553344,-0.026469997
-0.211553889,-0.155145649,0.017677745,-0.022221058,0.006853493,0.003422118
1.232168542,-0.701433003,-0.393321018,-0.025103878,-0.00452114,0.016136939
1.12334245,-1.078747714,0.455696964,-0.027331206,0.003103141,0.025085809
-1.158638727,-1.749571779,-0.435616882,-0.031691727,0.0082811,0.04109245
-0.766874445,-1.833543274,0.209430796,-0.032100713,0.006255891,0.043230612
-0.907654197,-1.603214375,-0.21748349,-0.030784099,0.003500614,0.037793288
-0.949507412,-1.026527845,0.420678575,-0.021371712,0.014142596,0.024089513
1.749406044,-0.720237461,0.680858844,-0.025112251,-0.003681441,0.016746405
0.41178717,0.358579448,-0.393033106,-0.022130914,-0.005131893,-0.008620621
-2.294332687,0.194486452,-0.225315073,-0.017568258,0.0162799,-0.004609139
-1.009798469,0.022443374,-0.641734524,-0.01222801,0.005650164,-0.000676772
1.415723086,0.323747027,0.672235365,-0.00694889,-0.002082016,-0.007784523
1.344191879,1.358412903,0.243548539,0.008172748,-0.000151728,-0.032322542
-1.137522763,2.088171916,0.428007786,0.011921664,0.009863878,-0.049102155
-1.155551831,2.538882696,-0.205647049,0.01151008,0.004772705,-0.05977151
-0.857371327,1.956511839,-1.48046949,0.002116386,-0.007348675,-0.04615727
-0.560610852,1.496680757,-1.470665625,-0.009622013,-0.003561737,-0.035550442
0.368481293,1.524109764,0.692418919,-0.024479758,0.004270356,-0.036085986
0.418396549,0.778101357,1.120068234,-0.034893658,0.0076168,-0.018506046
0.772875703,-1.13165482,-0.811376529,-0.045927444,-0.005174022,0.026229398
0.708696085,-2.691151585,0.232557489,-0.045915419,0.003646831,0.063097787
-0.810925612,-3.24681175,1.057090844,-0.046422671,0.013584044,0.076574058
-0.700267466,-3.151545421,-1.294365531,-0.039752149,-0.001391848,0.074062551
0.775812614,-2.017449667,0.22337741,-0.026781356,-0.002231785,0.047437213
1.201281646,-0.713559187,1.508070021,-0.006963442,0.005903453,0.016762964
-0.14388168,0.078748339,-0.007638584,0.006505842,0.000635266,-0.001816434
-0.475462004,1.581737198,-2.130923286,0.012165024,-0.009835716,-0.037504863
-0.791674826,2.752753533,-0.205023263,0.018905745,0.002681027,-0.064825256
-1.187546834,3.268437675,0.443284074,0.012706231,0.010389984,-0.076952733
-0.404120579,3.25888264,-0.393159798,0.006741703,-0.000760953,-0.076873451
0.163482297,2.350584498,0.250726316,-0.001475679,0.001471595,-0.055495863
-1.015731746,0.460335008,-0.415405948,-0.018796926,0.007712454,-0.011029855
-0.802523804,-0.953695624,0.009041456,-0.033066781,0.010116788,0.022285055
0.161774087,-1.938498386,0.66099357,-0.044680573,0.005068508,0.045580481
0.55753728,-2.019925177,0.455611836,-0.048110392,0.001232102,0.047437319
0.310248448,-2.438486621,-0.838064484,-0.044508008,-0.008227868,0.057295844
-0.237049692,-2.130563523,-0.639212386,-0.033713734,-0.00370138,0.050139562
-0.921511319,-1.758627527,0.622176863,-0.01954703,0.010336514,0.041552059
-0.330608877,-0.64773157,-0.851124635,-0.015982849,-0.005051067,0.015213511
-0.02213354,0.744488729,-0.625032235,-0.004778696,-0.004893959,-0.017621872
-0.192118289,1.23681178,1.71479512,0.007144421,0.015293133,-0.029061473
0.680414382,1.436769258,1.292527566,0.017598305,0.012053856,-0.034012964
1.198143344,1.152568156,-0.416099027,0.022142615,-0.005056877,-0.027420288
-0.058879737,0.582038801,0.415160334,0.018557142,0.00874414,-0.013799723
-1.327213692,0.447484784,1.682940597,0.011426674,0.026330125,-0.0104633
-0.786254352,0.461092531,-0.641235671,-0.003552227,0.00433615,-0.011016458
0.407685949,0.514422699,-1.669142923,-0.024256637,-0.010421214,-0.01253634
-0.824660595,-0.071272197,0.668741637,-0.040086866,0.010709364,0.001626386
-1.039169508,-0.796232428,0.022638506,-0.047382961,0.006570547,0.018698263
0.257501843,-1.103006019,-1.458660926,-0.045852252,-0.012902564,0.025741931
-0.635985537,-1.750436611,-0.211760321,-0.034617618,-0.003112182,0.041391206
-0.279311682,-1.532303083,-1.06797065,-0.024158448,-0.00710264,0.036042632
1.092432676,-1.038373981,-2.334445593,-0.011883133,-0.020079925,0.02406805
0.283459033,-1.055052164,0.833327968,0.009091507,0.010283228,0.024787623
-1.290114922,-0.883271955,2.720772394,0.021912586,0.029195496,0.021207048
-0.696486693,-0.065525539,0.59861121,0.029846966,0.013522183,0.001608633
0.538808371,1.365853333,1.49397236,0.026269454,0.014356986,-0.032277447
0.380337602,2.475599784,1.303118196,0.017508654,0.013916027,-0.058503381
1.050318955,2.700404549,-0.584412237,-0.00229536,-0.005070642,-0.064054741
-0.418114362,1.694430221,0.466200706,-0.020607544,0.006687549,-0.040019987
-1.607707457,0.245078241,0.450037076,-0.041440377,0.013268955,-0.005777122
-0.4104476,-0.418525732,-1.882997087,-0.048075348,-0.012624053,0.009623381
0.741406997,-0.513538458,-2.30065042,-0.042313595,-0.022530941,0.011752819
-0.935953502,-1.145863437,-0.644095296,-0.025077936,-0.005122562,0.027171428
-0.04296919,-1.964515023,-1.306681217,-0.002311424,-0.015985656,0.046470111
-0.285677303,-3.010774308,-0.060122019,0.012796713,0.000524689,0.071149917
-1.205820179,-2.942756956,2.26564836,0.022097175,0.024719973,0.069790799
-0.504409746,-1.180425952,0.808679482,0.020354754,0.014225887,0.027875078
0.850913469,0.626549645,0.861427353,0.012920233,0.007523991,-0.014946368
0.831352307,1.771992249,3.240056845,-0.001706777,0.027700223,-0.041930572
-0.054763656,2.019739675,2.605029506,-0.015629576,0.02757007,-0.047778376
-0.532870478,1.617072446,0.256814847,-0.0271624,0.010887585,-0.038387402
-1.426534144,1.716245188,0.464703269,-0.032838641,0.012426232,-0.040484376
-0.916908565,1.72327733,-0.384871313,-0.02964061,-0.002676091,-0.040562892
-0.528201617,1.22787921,-2.530143741,-0.020271188,-0.022794129,-0.028972013
-0.890411582,-0.305415417,-2.579176277,0.001111656,-0.021721284,0.007347802
-0.33155881,-2.10826317,-0.693599305,0.018054794,-0.009656719,0.050010086
0.585996476,-2.645757644,-0.691366839,0.021188605,-0.014804235,0.062617089
-0.564514273,-2.705331354,-0.278077861,0.017558751,0.000214939,0.063978603
-1.09448593,-1.990077084,1.653621901,0.009436037,0.024555063,0.047040785
0.828887026,-1.096950209,2.777045239,-0.006252362,0.023618654,0.025748311
0.95907335,-0.155801595,3.455046952,-0.02809784,0.028973045,0.003458013
1.065961823,0.799884152,3.266660551,-0.037701648,0.027086392,-0.019162061
0.523418128,1.861877459,1.789518785,-0.046805673,0.018105525,-0.044284917
-0.286095983,2.353530452,-0.358235975,-0.038009829,0.004690328,-0.055872921
-1.100773315,2.112687147,-1.896917201,-0.009172786,-0.009260756,-0.049887506
-0.478040886,1.456652718,-2.56512018,0.017530561,-0.023932838,-0.034216127
-0.992788342,0.595212908,-3.031335456,0.03672152,-0.02536324,-0.013769163
-1.354660256,-0.509374947,-2.210653035,0.048438534,-0.016884903,0.012431397
-0.659308491,-1.502170316,-0.92855136,0.042787072,-0.010119584,0.03583224
0.425388235,-2.148973593,0.587838779,0.027066969,0.001848981,0.050827223
0.751717887,-2.63252667,2.10741714,-1.00E-05,0.018220165,0.061997658
0.682213623,-2.584372276,3.635171863,-0.033180105,0.031790004,0.060798845
0.310018859,-1.776429864,4.09471888,-0.058939327,0.038148659,0.041676919
-0.083644952,-1.098064004,3.470171807,-0.070255075,0.035401194,0.025625783
0.100292238,0.095976732,2.195847339,-0.057176737,0.023762437,-0.002583108
-0.108284933,1.104790797,-0.375427678,-0.036122073,-0.001813309,-0.026240859
-0.488078635,2.188322301,-2.330169005,0.006594533,-0.021673334,-0.051521726
-0.712271008,2.735556219,-3.64687232,0.046207393,-0.031910352,-0.064308863
-0.747597176,2.450566515,-3.891306056,0.071887936,-0.034180572,-0.057479302
-0.595439078,1.471916295,-2.418974883,0.081397859,-0.023085978,-0.034282225
-0.882824762,-0.097522855,-0.505824759,0.063068272,-0.00554562,0.002806595
-0.249805699,-1.338319247,1.231531896,0.025559587,0.01622555,0.031618818
0.261323776,-2.344294667,3.191871459,-0.019710421,0.030250443,0.055211664
0.502095806,-2.891330276,4.304787152,-0.068431539,0.038852363,0.067943365
0.41960202,-2.819255578,4.118979757,-0.095371307,0.03820286,0.06612551
-0.240205948,-2.409985206,2.195460609,-0.096141721,0.025962659,0.056436384
-0.319690382,-1.640254803,0.258036798,-0.070389238,0.010031969,0.038292839
0.172598469,-0.213280544,-1.26102902,-0.01942364,-0.011113738,0.004872298
-0.378967443,1.384776328,-2.583100407,0.03536207,-0.024918431,-0.032453709
-1.042120073,2.744710003,-3.051895569,0.085685238,-0.025789345,-0.064292411
-0.60888896,3.466595164,-2.21123751,0.114273872,-0.021581474,-0.08121301
0.19024935,3.277904982,-0.698246533,0.10420783,-0.013312266,-0.076811351
-0.084319847,2.293214163,0.604721109,0.064978431,0.004709166,-0.05381294
0.863456124,0.60817992,2.148200117,0.006726405,0.018210393,-0.014478711
0.690028654,-1.556810139,3.464765689,-0.060615423,0.030888944,0.036416353
0.093885785,-3.475543603,3.271004417,-0.114447982,0.038406476,0.081360466
0.034119309,-4.571742233,3.053962032,-0.126909815,0.031801018,0.107344737
-0.133060221,-4.478456761,2.179935334,-0.108162304,0.02519524,0.105198527
-0.274344576,-3.542544111,0.638492422,-0.0510627,0.001992613,0.083626451
-0.364894409,-1.362056453,-1.325036243,0.019360436,-0.01463826,0.03237471
-0.347106358,1.323207862,-2.639508852,0.089699607,-0.026429517,-0.030772314
-0.650595271,3.625047673,-2.656132024,0.133421995,-0.025322345,-0.084887917
-0.336333562,4.997610359,-1.57331162,0.141459328,-0.012844674,-0.117399086
0.381654811,4.72640844,-0.250492394,0.106585416,-0.000112683,-0.11132433
0.70867081,3.272995618,1.945159454,0.031326195,0.017299231,-0.077268843
0.697942255,0.863767934,3.91479034,-0.049570828,0.039885585,-0.020819062
0.693223158,-1.951304724,4.377830699,-0.12368613,0.039389045,0.045500262
0.205673891,-4.2177529,3.3071433,-0.158237586,0.033490789,0.0988486
-0.804101347,-5.772830322,1.111518447,-0.134046751,0.015094042,0.135824429
-0.920593848,-5.562209959,-1.935689703,-0.075079794,-0.015624644,0.131138747
-0.494620371,-4.273963632,-3.924337447,0.014560226,-0.035716497,0.10097675
-0.510479841,-1.461633986,-3.333160772,0.100804619,-0.031773663,0.034994187
-0.096185023,1.687271099,-1.63164741,0.155663852,-0.020466058,-0.039058895
0.284490631,4.591577654,0.541185744,0.163506676,0.000855461,-0.107681531
0.050544231,6.171346803,2.744545854,0.114900463,0.026556934,-0.14521759
-0.178014328,5.92575896,3.67435721,0.034419751,0.036765476,-0.139699028
0.322535213,4.126053067,3.537695354,-0.057988312,0.034132695,-0.097673446
-0.430509955,0.604626327,2.484240343,-0.130283076,0.030292736,-0.014836275
-0.096637215,-3.151169479,1.18378716,-0.158144753,0.017688259,0.07360126
0.1057332,-5.850230846,-0.367077926,-0.137335869,-0.002122944,0.137472812
-0.879049303,-6.895972573,-1.321497963,-0.067651212,-0.011037529,0.162679157
-1.602996057,-5.953149858,-2.268391539,0.025816804,-0.021473587,0.141022129
-1.210058218,-3.506013373,-3.378630288,0.106990233,-0.028631189,0.083347272
-0.916305888,-0.41480845,-2.743230789,0.15846143,-0.025444111,0.01060256
0.356095814,2.968696399,-0.117654476,0.160149357,7.64E-05,-0.069594306
1.380851142,5.531049936,3.404529293,0.105353297,0.029981157,-0.13041603
1.625292387,6.427265781,6.280524804,0.022481958,0.053876068,-0.151814366
0.401453724,5.623403881,6.554611844,-0.064483052,0.064173247,-0.133075485
-0.523393038,2.944871823,4.01175801,-0.13188385,0.043754031,-0.070000834
-1.127571466,-0.519995257,-0.086437388,-0.146054665,0.00774969,0.011756515
-0.790095604,-4.001919958,-3.794774213,-0.111524852,-0.030985885,0.094048613
0.332798107,-6.418908728,-5.170159857,-0.037237698,-0.055228952,0.15140645
-0.349751006,-6.391614606,-4.419805113,0.053923165,-0.046695043,0.151260963
-0.284188424,-4.927386399,-2.551836208,0.126246212,-0.032559147,0.117093149
-0.722820873,-1.858706583,0.229143333,0.156141269,-0.0020173,0.04479877
-0.177346921,1.398301417,2.225112995,0.13568333,0.022628149,-0.032463446
1.010633621,3.604978713,4.262157064,0.069749772,0.039466521,-0.08502581
1.502746344,5.088616707,6.091948043,-0.021800601,0.058743521,-0.120570099
1.00703783,5.157226582,6.596866638,-0.103533707,0.061752533,-0.122299733
-0.40257997,3.743624739,4.465649043,-0.145443186,0.047155763,-0.088904069
-1.625929048,1.33057456,0.552636375,-0.126273648,0.015689242,-0.031758565
-2.275011543,-1.443410728,-3.618786131,-0.060467021,-0.027069535,0.03420317
-0.946043851,-3.548782188,-6.928196425,0.033918556,-0.063543935,0.084010786
-0.126366937,-5.094544322,-7.233584762,0.113198884,-0.072023987,0.120740867
0.184627827,-4.910937603,-4.277459013,0.150760761,-0.049822994,0.116679293
-0.388240932,-3.051726927,-0.193386897,0.140146303,-0.00203738,0.072669265
-0.749639512,-0.836842412,4.166336003,0.076960549,0.042533649,0.02019567
0.993592397,1.326847259,7.51326496,-0.010398128,0.072706511,-0.031604886
2.115876438,2.737282861,8.274862803,-0.093121045,0.079515181,-0.065499265
1.789463075,3.421364127,7.048612972,-0.140836418,0.066782905,-0.081711148
0.369753039,3.301530341,3.179874864,-0.135694043,0.032044693,-0.078567653
-1.635124301,2.475306762,-1.616037847,-0.077053399,-0.002872855,-0.058671167
-1.756562394,1.084916124,-4.940023672,0.021213423,-0.041872531,-0.025242153
-1.231328945,-0.27259056,-6.970995889,0.116745248,-0.068468494,0.007228077
-0.256677106,-1.46456167,-6.819415334,0.173806063,-0.073623679,0.035517457
-0.591740467,-2.453680007,-4.484700173,0.16794928,-0.047251598,0.058820058
-0.967738208,-3.110942134,-0.807841313,0.10626887,-0.003405298,0.073950842
0.129717424,-3.162903505,3.798496053,-0.000209647,0.040804371,0.07449455
1.835207583,-2.405643843,7.996340464,-0.104880794,0.073138285,0.056029499
1.785129185,-1.353219208,10.42701405,-0.171713442,0.099937888,0.030854852
0.433961858,0.327260632,8.940428644,-0.174336004,0.09009424,-0.008590037
-0.396358341,1.986937723,3.55067463,-0.110092673,0.043986123,-0.047497301
-1.563587101,3.379731967,-1.89926091,0.004186355,-0.006796086,-0.079690871
-0.909671224,3.976381459,-6.062145559,0.126340741,-0.057164874,-0.093182299
-0.023500933,3.856475156,-7.842515513,0.207880755,-0.083308217,-0.090010427
-1.014500279,2.257819817,-7.467850244,0.222674444,-0.075165058,-0.052091341
-2.218342875,0.09650679,-5.098671186,0.155127295,-0.042879746,-0.00129452
-0.975475184,-2.762665977,-0.513403836,0.03233513,0.000288426,0.065426383
0.923475396,-5.430535763,4.948856827,-0.101371772,0.047302666,0.127559669
2.067891261,-6.798320122,9.319062632,-0.203339225,0.083866468,0.159333076
1.946196071,-5.854493057,10.21008466,-0.228260725,0.092422,0.137002374
-0.445854759,-3.321298228,7.809008251,-0.174477328,0.085148481,0.077568098
-2.127788269,0.646896948,3.229842243,-0.048362799,0.049732429,-0.01543821
-0.922590373,5.075041962,-1.333078381,0.108367514,-0.007091896,-0.11929775
0.02976309,7.795581336,-5.034919456,0.230790026,-0.055044072,-0.182930161
-0.724553996,8.227152061,-7.012825522,0.28178814,-0.073239612,-0.192748764
-1.193356751,6.24549528,-7.635291562,0.2306644,-0.075232551,-0.14617455
-1.671547465,1.837959077,-5.007758654,0.098534147,-0.044040316,-0.042696402
-0.248388412,-3.537884802,-0.625916938,-0.066215712,-0.003176361,0.08322075
1.9970435,-8.120600172,4.605757784,-0.204914734,0.034669453,0.190652129
1.573037023,-10.31558685,8.055842711,-0.275548478,0.071658267,0.242202711
-0.17950904,-9.762953276,8.434390545,-0.245353401,0.089240553,0.229318967
-0.70750053,-5.499289701,6.654574553,-0.123395341,0.075965165,0.12917015
0.385203423,0.667041259,4.439440293,0.055554616,0.044265527,-0.015665212
0.728613598,6.726334674,0.941759001,0.224633784,0.001005372,-0.157834703
-0.015368849,11.18225112,-3.158938926,0.32035938,-0.040283155,-0.262390612
-1.277486987,11.55731616,-6.776642225,0.298023108,-0.06810968,-0.271218324
-1.817376826,8.527748902,-7.973828265,0.167864506,-0.068132983,-0.200436224
-0.722027935,2.381005269,-5.087500404,-0.010526586,-0.048139896,-0.056085766
0.647744784,-4.534479454,-0.722240295,-0.181205858,-0.012410748,0.106320123
0.033572667,-10.2078993,3.132762635,-0.281255077,0.034251424,0.239723506
-0.607134682,-13.17871013,5.434332523,-0.286557869,0.061794649,0.309835463
0.430034013,-11.58640084,6.862053648,-0.185949428,0.071705675,0.272478577
1.440449849,-6.422967823,7.62219294,-0.009853225,0.070242856,0.151288989
0.778152532,1.330199003,5.82224337,0.177974236,0.051692439,-0.030765116
-0.397661486,8.596237084,1.722973936,0.305157061,0.017828226,-0.201640135
-1.761481818,12.90100993,-2.306301935,0.320880837,-0.018203912,-0.30290603
-1.463414407,12.84753657,-5.40986461,0.22951965,-0.049320973,-0.30205062
0.300156222,8.79109664,-5.694999144,0.060427515,-0.059186365,-0.20722239
0.408813348,1.805318456,-4.53678923,-0.123031689,-0.048090413,-0.043070804
-1.330206323,-6.025037822,-2.821376628,-0.26318351,-0.017777551,0.141252638
-1.661491483,-11.7355801,-0.729512143,-0.305639774,0.006596212,0.275833281
-0.170883974,-13.58644255,3.460017738,-0.234127564,0.036951082,0.319712734
0.845534145,-11.34491309,7.174609551,-0.065962747,0.064924898,0.26743455
1.52853835,-5.14668045,8.569511746,0.125199903,0.070404706,0.121947862
1.060202986,2.819105036,5.750820434,0.271772306,0.048232688,-0.065538574
-1.468024843,9.064533621,1.91578156,0.316778737,0.025191288,-0.212525125
-1.110680699,12.40638677,-1.171508001,0.257349931,-0.006231057,-0.291683109
0.740542149,11.31996907,-2.294019566,0.11469682,-0.028799161,-0.266729952
1.010485335,6.728551607,-3.659161081,-0.069949176,-0.044406617,-0.159072922
-0.880721817,0.205214862,-5.538148415,-0.226786059,-0.047822937,-0.005663937
-2.69043345,-6.039478224,-5.37031562,-0.293901354,-0.030914851,0.141477686
-1.07016728,-10.39650556,-1.626427213,-0.236949069,-0.005024787,0.244416928
1.26005581,-10.93509054,3.370517021,-0.090792198,0.026362384,0.257594911
2.627699464,-8.02706316,6.24188546,0.081332779,0.045430671,0.189524686
0.088412049,-2.637183402,6.35125088,0.22156618,0.063931957,0.063000841
-1.154252887,2.800408981,5.917246838,0.28640295,0.061575273,-0.064799353
0.798405863,6.884405777,4.970782367,0.252858991,0.043982752,-0.161591022
0.959847694,8.514985524,2.990043601,0.128734103,0.018426043,-0.200393358
-0.342681269,7.033442385,-1.996543541,-0.041128101,-0.018394054,-0.166093724
-2.247097106,3.574206575,-6.402085095,-0.189211483,-0.047659253,-0.084927769
-1.71598745,-0.426058646,-6.816811123,-0.248847959,-0.053537602,0.009165995
-0.225816562,-4.098643809,-4.117427025,-0.206149832,-0.040485924,0.096017624
0.657039985,-5.767922051,-0.622160919,-0.088122941,-0.013250753,0.135840013
-0.142157242,-5.456166187,0.926241992,0.059337879,0.012092214,0.128939126
-0.69696771,-3.686096005,3.378168725,0.181915241,0.038929147,0.087693332
0.759938131,-1.332337091,7.206326146,0.247520533,0.067055793,0.032284553
2.420047977,0.449724255,8.782085332,0.215688186,0.066467742,-0.009844876
0.378239246,1.921955261,5.689445257,0.102350992,0.048854665,-0.04485769
-1.807205182,2.232756046,0.268985898,-0.048143326,0.018411574,-0.052879673
-1.589355886,2.101693124,-2.811300795,-0.164278973,-0.011687127,-0.050290166
-0.350463695,1.86785202,-3.611913399,-0.201826386,-0.034990481,-0.044763962
-0.173785856,1.594522688,-4.731967943,-0.151719894,-0.046067789,-0.038168336
-1.278565412,1.878546157,-5.705281665,-0.046979857,-0.04967226,-0.044355158
-1.892065835,1.518843821,-4.147271259,0.084456331,-0.02509624,-0.035494067
0.547631603,0.371690478,1.316859456,0.184551889,0.010217683,-0.008138131
2.868637208,-1.073071176,6.632305674,0.216056805,0.040798893,0.026119133
1.667558488,-3.511510415,7.712494071,0.152986259,0.062288172,0.083414318
-0.848112862,-5.67001718,5.641003207,0.027505981,0.065932072,0.133815724
-1.110173063,-6.250068261,3.837009013,-0.097430545,0.049137086,0.147076221
0.505233082,-4.800752166,2.672557946,-0.167634367,0.021457926,0.112675224
0.23514468,-1.429093671,-0.485932065,-0.166251006,-0.008058479,0.033136504
-1.513405543,3.469416464,-4.355500262,-0.095513076,-0.031036668,-0.082193986
-2.052669816,8.185078707,-6.338926328,0.023006392,-0.051037388,-0.192868715
-1.091372541,10.5187371,-4.074445159,0.149181745,-0.039303833,-0.24739984
1.023919875,9.027013308,-0.299990484,0.222915998,-0.015822062,-0.212072175
1.50177115,4.551753868,2.011201468,0.20300516,0.00569707,-0.106625215
-0.065715792,-2.828818613,2.844659996,0.098929977,0.03244681,0.067009698
-0.527031504,-10.24429048,4.801135432,-0.044618906,0.052612881,0.241572858
0.380143523,-14.58957915,6.579357313,-0.160898528,0.063686958,0.343633949
0.990140772,-14.59245832,5.360635702,-0.21242304,0.045839934,0.343525584
-0.606265874,-8.750684965,1.75508927,-0.175662766,0.02485836,0.205780419
-1.709015226,0.344707527,-1.665929466,-0.059089402,-0.003410152,-0.008296463
-0.33750232,10.09271696,-2.523328447,0.098220127,-0.024641233,-0.237732622
0.7997509,17.24260204,-1.902129295,0.231226274,-0.032248604,-0.405850274
0.396921218,18.73733078,-2.573281827,0.276305913,-0.030923579,-0.441096633
-0.703174288,13.8053475,-2.594930691,0.213941031,-0.019417471,-0.325002495
-0.901975432,3.060077072,-0.043850664,0.072321594,0.003812682,-0.071830367
0.311816735,-9.35632351,3.175514977,-0.100014487,0.025091411,0.220543459
0.195227528,-19.13074265,4.031583403,-0.238992976,0.039105348,0.450553351
-0.738854293,-22.71429707,2.943762049,-0.28130316,0.03549551,0.535003084
-0.787331918,-18.42025854,2.718068309,-0.210736994,0.033270949,0.433941665
0.267933326,-7.655190799,3.14196791,-0.044551758,0.029580378,0.180463679
1.015087596,6.161325957,2.933872213,0.151502321,0.017023501,-0.144746218
