First line indicates sampling freq [Hz], samples per channel, QTimer [ms] ,,,
Fx, Fy, Fz, Mz, My, Mz 
0.377244383,2.668411866,-1.03980584,0.015629145,-0.01583832,-0.06284164
0.534522824,4.715835244,0.049471882,0.024531923,-0.00758564,-0.111095721
-0.50044364,5.018840804,0.683918614,0.019995986,0.008685394,-0.118297864
0.033444243,4.549953974,1.751516224,0.020402285,0.014527747,-0.107231426
0.394747152,2.329139704,1.732054008,0.013623032,0.012227051,-0.054876928
-0.497762277,-0.744880713,1.681649847,0.007698412,0.016464278,0.017747883
0.019180052,-3.48596924,1.660094669,-0.002078183,0.013276287,0.082354342
0.245080806,-5.474538316,1.003525841,-0.010564743,0.006497635,0.129202576
-0.38676916,-5.813390956,-0.078364043,-0.009616878,0.000961654,0.137217766
-0.720969707,-4.313575209,-0.710982247,-0.00093995,-0.007609612,0.102023045
-0.199881734,-1.739935012,-1.103018527,0.008076951,-0.013572896,0.041239608
-0.357051532,1.508802301,-1.072216964,0.0208821,-0.01227937,-0.035373113
-0.617669824,4.382141198,-0.402589744,0.028436,-0.005084243,-0.103105905
-0.184723813,6.284887044,-0.158018264,0.030484426,-0.005255556,-0.148043392
-0.033226956,6.042367407,0.488642347,0.023013568,0.004564665,-0.142502178
-0.080826918,4.48306895,1.328788743,0.013917335,0.011750421,-0.105689226
0.30571146,1.66934651,1.515083061,0.006727551,0.010953142,-0.039333746
0.599218486,-1.944648524,1.050103425,-0.002095494,0.005206615,0.045883037
-0.170093392,-4.803837639,1.21974807,-0.009784809,0.010640886,0.113427201
-0.338127028,-6.855093609,0.550854999,-0.012639746,0.005833564,0.161819163
-0.485628225,-6.47209457,0.338497393,-0.01043111,-0.000311319,0.152959827
-0.843273527,-4.539507669,-0.077452345,0.000751752,-0.001740777,0.107406461
0.034864443,-1.303003843,-1.096114972,0.010668396,-0.014799329,0.030913426
0.249116101,2.446113689,-0.622872966,0.020381264,-0.011779746,-0.057540669
-0.401887787,5.402795674,0.041943661,0.028341062,-0.002470891,-0.127199239
-0.480249254,7.024389041,0.27073912,0.034725389,-5.77E-05,-0.165429907
0.044535953,7.154159268,0.502003221,0.026470457,-0.000886759,-0.168571272
-0.346633025,4.642680233,0.899531627,0.014796839,0.009663176,-0.10944647
-0.437240267,1.102843423,1.073127782,0.003282779,0.011373578,-0.025921637
0.379778842,-2.67707563,1.040981973,-0.006404165,0.006323416,0.063175239
-0.497424055,-6.046591983,0.988359916,-0.014046011,0.010451012,0.14276607
-0.95377673,-7.500543344,0.320325927,-0.0134821,0.007253832,0.177103142
-0.480141814,-6.904435625,-0.314620537,-0.003825697,-0.005906549,0.163161525
-0.732209857,-4.327880552,-0.077255974,0.005037985,0.002813108,0.102251311
-0.382964819,-0.789434306,-0.033827686,0.01660106,-0.003732595,0.018910326
-0.033378477,3.039784014,-0.405416856,0.020739694,-0.008359343,-0.071513115
-0.560287832,6.062261444,0.048294869,0.029103192,0.003725902,-0.142912765
-1.110867438,7.103142013,0.912142902,0.02593443,0.008877732,-0.167231202
0.059357529,6.848190581,0.713126946,0.024683325,0.005980972,-0.161514866
0.191738725,4.186810857,0.903358204,0.012252211,0.00671697,-0.098751741
0.347635399,0.6423793,1.074126366,0.006838094,0.00694891,-0.015117563
0.01018619,-3.321569534,0.380835555,-0.00111008,0.002732282,0.078417179
-0.504968507,-6.333101365,0.54654326,-0.003558065,0.006633276,0.149553698
-0.587139101,-7.425864021,0.316691468,-0.003851221,-0.000147345,0.175510961
-0.760807588,-6.454878985,-0.314870403,-0.001265463,-0.004351223,0.152589646
-0.380052502,-3.656460468,-0.707031616,0.009031555,-0.009536843,0.086520269
-0.423059954,0.09341922,0.189423032,0.018692321,-0.001593441,-0.001905291
-0.314979324,3.62235318,0.665617962,0.02102513,0.002126941,-0.085182791
-0.418234955,6.12762679,0.27363943,0.020395546,0.004955713,-0.144496897
-0.058571239,7.069532926,0.725811419,0.013794767,0.006933799,-0.166773798
-0.387283839,5.965341688,1.138918595,0.007295264,0.012141942,-0.14068411
0.248860382,3.298605061,0.903109217,0.001016195,0.006475658,-0.077840176
0.393108131,-0.23855793,0.640683323,0.001722912,0.003087076,0.005629114
-0.860893819,-4.110370798,0.355813149,0.000197267,0.007211293,0.097130259
-0.896589137,-6.529429193,0.103171419,0.004345269,-0.000237833,0.154407607
-0.256042017,-6.905594398,-0.330257935,0.014442922,-0.007560175,0.163243863
-0.313719354,-5.577580672,-0.313872698,0.016086102,-0.006979252,0.131910274
-0.324837365,-2.260933309,-0.908155985,0.017162772,-0.006267113,0.053432097
-0.976843798,1.141107185,-0.653992461,0.015566231,-0.000151587,-0.026799881
-1.108440077,4.2256431,0.452280593,0.018295019,0.010050846,-0.099530875
-0.278457748,6.3426564,0.289900613,0.009522593,0.004517661,-0.14963298
0.23284973,6.623808878,0.305676634,0.005186692,0.001933115,-0.156339799
0.179425306,5.068144705,0.929226001,-0.000849124,0.00730861,-0.119609291
0.193160289,1.892605152,1.317575208,-0.007184929,0.01018329,-0.044661619
0.579807481,-1.355374639,1.060943921,-0.00474538,0.005513459,0.0319645
-0.447548424,-4.63695779,0.357296897,-0.00278447,0.004933119,0.109505069
-0.644260758,-6.537658225,0.316940455,0.007384795,9.40E-05,0.154599396
-0.048736254,-6.176371476,-0.540988918,0.024802521,-0.005320137,0.145877157
-0.649231116,-4.3894825,-0.1047902,0.032047659,-0.003514751,0.10397878
-0.643663907,-1.368959481,-0.061054298,0.031404016,-0.002823724,0.032679006
-0.260400664,2.004824196,-0.216223989,0.026812566,-0.000549974,-0.047191515
-0.611057193,4.66372841,-0.17422082,0.017914645,0.002177915,-0.109954532
-0.390006374,6.120556532,0.503045864,0.005166453,0.006941138,-0.144387445
0.409620144,5.804404402,0.517962802,-0.002588294,0.00274645,-0.137039374
-0.144803429,3.976970921,0.278562144,-0.010299554,0.003728193,-0.093891313
-1.166784988,0.835238764,0.649455211,-0.013603953,0.006911709,-0.019456481
-0.535462684,-2.273222089,0.607701909,-0.007266265,0.002628493,0.053878416
-0.198839563,-4.340936121,0.366346911,-0.00404215,-0.00151523,0.102653956
-0.669496226,-5.944750056,0.111183922,0.007795326,-0.00140945,0.140598415
-0.590765611,-5.432274731,-0.109403542,0.022943541,0.001356223,0.128381297
-0.30886959,-3.292559828,-0.08470332,0.032426327,-0.005102371,0.078053981
-0.690068461,-0.492944423,0.158941013,0.036485788,0.004482532,0.01187133
-0.038238485,2.582036458,0.428770194,0.033250048,0.003534028,-0.060780382
0.782261774,4.990911411,0.485205139,0.023134431,-7.93E-05,-0.117766063
-0.244637193,5.606922434,0.70799593,0.008286857,0.00252184,-0.13208799
-0.301824786,4.635808283,0.925150438,-0.009540512,0.010013504,-0.109392454
0.557307872,2.847528742,0.705976164,-0.016736635,0.003372817,-0.067310229
0.539536059,0.274082221,0.245182455,-0.019564994,-0.000599121,-0.006597367
0.25023924,-2.432441388,-0.019658586,-0.011065486,-0.006854581,0.057509648
0.80182139,-3.918680467,-0.472853516,0.001659616,-0.008813081,0.092401494
-0.590389469,-4.98754463,0.120180441,0.013384114,-0.001748588,0.118020273
-1.266818436,-4.456561199,0.325312308,0.019374167,0.003643145,0.105591555
-0.088641778,-2.274911228,-0.063809973,0.029274059,-0.000767276,0.053830707
0.459848518,-0.009586113,0.401919261,0.030416403,0.000313271,0.000329563
-0.003629761,2.131523987,0.858637407,0.024553374,0.006990103,-0.050166463
0.19274127,3.741452348,1.314011307,0.021808551,0.009910299,-0.088178334
0.462922429,4.029115871,1.122422995,0.008348786,0.007081536,-0.095063438
-0.643906302,3.248741946,0.67984393,-0.002491651,0.00959365,-0.076597583
-0.049306626,1.915767933,-0.170157187,-0.016199302,-0.000659748,-0.045294058
0.143810956,0.371532341,-0.189566787,-0.016028772,-0.007273017,-0.008695975
-1.06628673,-1.66877803,-0.239040428,-0.012968195,0.0039059,0.039432857
-1.030528557,-2.982883031,-0.481576692,-0.002372793,-0.003827549,0.070649052
-0.403944122,-3.218138735,-0.917152504,0.011573985,-0.005927975,0.076010239
0.057068707,-2.497773252,-0.273877365,0.024970022,-0.003267619,0.059047706
0.121762662,-1.256173049,0.590915758,0.032203042,0.003568755,0.029806313
0.319962497,0.209641627,0.828583682,0.031660023,0.004623874,-0.004804992
-0.618385733,1.474973093,1.481687042,0.023638025,0.015476251,-0.034579714
-0.486261792,1.837750672,1.499057174,0.013623685,0.015093014,-0.043198808
0.564243694,1.964278599,0.890300691,-0.000611379,0.004503856,-0.046383739
-0.04741035,1.459308266,1.094074624,-0.006715956,0.009599461,-0.034417881
-0.900528764,0.532142204,0.220769265,-0.012278566,0.007045359,-0.012511055
-0.488865268,-0.268565123,-0.64309759,-0.007726372,-0.007750592,0.006492056
-1.123370297,-0.764548903,-0.878922417,-0.001625776,-0.006363091,0.018279522
-1.122367752,-1.209907413,-0.468269314,0.007930564,-0.003169761,0.028852929
-0.004228147,-0.865508826,-0.46221115,0.022315996,-0.009466845,0.020671216
-0.422951139,-0.34083813,-0.253502572,0.028321654,-0.005465991,0.008365347
-1.078734067,-0.11945767,0.379350048,0.029464158,0.008603733,0.003075479
-0.204931524,0.514128751,1.040245185,0.030285621,0.009325526,-0.011934266
0.700310343,0.857968124,1.068345449,0.020318097,0.00476965,-0.020184813
0.357564334,0.344967067,1.282100795,0.008144788,0.008561958,-0.008082602
-0.243334516,-0.156170675,1.065490077,-0.004007629,0.010212205,0.003745374
-0.589249925,-0.508406308,0.216583338,-0.018273252,0.00527077,0.011992865
-0.964775854,-0.715008579,-0.217234504,-0.019548083,0.003741925,0.016881722
0.291420968,-0.445724048,-0.420134785,-0.008608075,-0.005000685,0.010433999
0.894148622,-0.088699991,-0.421230043,0.005746147,-0.008516009,0.002006588
-0.431645041,0.236245017,-0.022915752,0.019517525,0.001905797,-0.005449301
-0.845778604,0.477610514,-0.036171395,0.029960201,-0.001267925,-0.010893038
0.021752611,1.120381798,-0.01866264,0.033878578,-0.005889334,-0.026136613
0.536679606,1.097283577,0.201832403,0.033839883,-0.001693731,-0.025800529
0.42513098,0.875183709,0.414977653,0.029483743,0.000729747,-0.020554994
-0.292694092,0.150029803,0.621704511,0.015999107,0.00652615,-0.003412542
-0.870186278,-0.799902423,0.828556302,0.001234354,0.011544891,0.01901585
-0.315234872,-1.255573489,0.628595256,-0.010418533,0.006963588,0.029655142
0.614795598,-1.499091706,0.435662699,-0.020760092,0.000378189,0.035254193
0.104314379,-1.478999361,-0.208472402,-0.023778727,-0.002095671,0.03478817
-0.71196252,-0.712764859,-0.216807089,-0.016438651,-0.002903637,0.016983127
-0.912965857,0.254189276,-0.224196687,0.001303207,-0.00202706,-0.005744872
0.167354281,1.331777124,0.214195571,0.019945208,-0.004517125,-0.031190252
-0.138476237,1.923961252,0.205394544,0.032438904,0.002172536,-0.045250704
-0.024651942,1.996396856,0.20133267,0.038960351,0.001416922,-0.046944289
-0.135268746,1.77921916,0.627925653,0.03463762,0.000395978,-0.041637755
-0.597592789,0.747136102,0.826351216,0.028526212,0.00977139,-0.017411996
0.238024391,-0.158091604,0.626640036,0.014313092,0.00363476,0.003799176
0.685531644,-1.129640487,0.631201642,0.002671177,0.001279721,0.02663652
-0.390237156,-2.506556864,0.610976138,-0.011640209,0.007105513,0.059185801
-1.012267001,-2.708564386,0.179986288,-0.019014983,0.007055131,0.063965313
-0.271105988,-1.981924284,0.199516568,-0.017665613,-0.002010531,0.046910868
-0.061595279,-0.952084946,0.000663591,-0.014663637,-0.004740381,0.022583705
0.228024732,0.589601309,0.221460236,0.003483467,-0.004616039,-0.013748193
0.154217855,1.77393145,-0.416309967,0.016439797,-0.004353614,-0.041838162
-0.542448376,2.592943942,0.428021476,0.027134499,0.006403369,-0.061012576
-0.56440563,2.590829337,0.842001424,0.039266678,0.009761145,-0.060888199
0.215918697,2.429693742,0.424833254,0.038491378,0.00200075,-0.057188026
0.149842803,1.326656644,0.204535462,0.029020057,0.000562394,-0.031195814
-0.259805358,-0.590626334,0.826352096,0.014729962,0.007974751,0.014071449
-0.302921453,-2.136907336,0.602727458,0.002682802,0.006371948,0.050512692
-0.11263522,-3.091670734,0.390370732,-0.008904812,-0.001569573,0.073136802
-0.232730842,-3.154921475,-0.248953777,-0.012329345,-0.00615716,0.074596557
0.109459487,-2.202112489,-0.446572873,-0.009748872,-0.009609857,0.052072324
-0.854462262,-0.772579626,-0.868941004,-0.007694508,-0.007666388,0.018415875
-1.211213833,1.148906117,-0.431312034,0.003415359,-0.002029965,-0.026834723
-0.403118034,2.813524131,0.017493305,0.016298043,0.002432377,-0.066300043
0.582233135,3.66921042,0.465243192,0.021475646,0.000730692,-0.086555324
0.063719257,3.53025533,0.877365473,0.026633663,0.006902994,-0.083180131
-0.262717675,2.276399828,1.499556026,0.022299468,0.013778999,-0.053538493
0.192998524,0.717295047,1.486872433,0.019391776,0.011029534,-0.016796116
-0.22508782,-1.475396156,0.813293703,0.015662622,0.007558276,0.034956007
-0.378370603,-3.382340132,0.158318987,0.001497623,0.002980933,0.079891966
0.302162838,-4.207101512,-0.05543548,-0.000125318,-0.002608013,0.099273201
-0.709320782,-4.320843776,-0.27778819,-0.007060784,-0.00398909,0.102187933
-1.292339005,-2.682792346,-0.476530804,-0.00675551,-0.002239456,0.063573686
0.511416292,-0.153104872,-0.427149583,0.005293432,-0.006457097,0.00356382
0.522916777,2.429526512,-0.609742257,0.011218705,-0.007828361,-0.057382871
-0.075787372,4.056278474,0.24888146,0.020559244,0.002622251,-0.095638913
-0.23280873,4.715115836,0.895469753,0.021318286,0.008907562,-0.111140054
0.173330264,4.330726234,1.324851803,0.019158665,0.010217144,-0.102096871
-0.26372022,2.721758337,1.088902923,0.012743128,0.01058567,-0.064111901
-0.012583998,0.140281093,0.638090628,0.003846037,0.005310435,-0.003262685
0.500809538,-2.746837415,0.609021798,-0.000704834,0.001980047,0.06481328
-0.564921513,-4.855423375,0.353845119,-0.004080193,0.005546336,0.11466816
-1.308661407,-5.707147957,-0.099882055,-6.40E-05,0.000514876,0.135011341
-0.576532347,-4.832131478,-0.719479913,0.002147045,-0.008584489,0.114261501
-0.685506878,-2.619546239,-0.486248661,0.011965823,-0.005951993,0.062098792
-0.823821351,0.479725119,-0.450151343,0.017828022,-0.004625701,-0.011017415
-0.698158519,3.563498878,0.232909068,0.020608912,0.000652912,-0.083776944
-0.392552622,5.529168042,0.906185316,0.019948518,0.00999207,-0.130344531
-0.300861867,6.346092374,0.277091207,0.021691268,0.004342497,-0.149659988
0.916661384,5.204024725,0.711658648,0.015285398,0.001205361,-0.122833206
0.512946499,2.848850112,1.107146706,0.007564219,0.006555429,-0.06721286
-0.481629486,-0.739131825,1.051072871,-0.001373349,0.01129624,0.017541062
-0.21918239,-3.756584407,0.163739674,-0.006725445,0.002236036,0.08867442
-0.386284204,-5.802918206,-0.291705664,-0.009546972,-0.006015708,0.137127381
-0.490070749,-6.607023392,-0.522594966,-0.005132391,-0.007519597,0.156126564
-0.051191461,-5.142169181,-0.504352062,0.00348495,-0.0097532,0.12154216
-0.175472525,-2.634088005,-0.268902914,0.015020955,-0.007011073,0.06241343
-0.71903226,0.838471796,0.191391062,0.022969781,7.15E-05,-0.019443191
0.790023854,4.408906092,0.041170587,0.031905151,-0.004006632,-0.104012415
1.226965525,6.452131339,0.720045071,0.028691355,-0.000502607,-0.152268023
0.08093539,6.543509782,1.354295432,0.019869185,0.011214542,-0.154315017
-0.60261901,4.939136634,1.121174544,0.007353705,0.01306153,-0.116439391
-0.098669454,2.359903108,0.670789663,0.001566046,0.001140732,-0.055488772
-0.329159466,-1.098640659,-0.013682178,-0.006463006,0.001675202,0.025938303
-0.333347988,-4.119792085,0.582819006,-0.00582245,0.001072694,0.097450461
0.008205865,-6.180039242,-0.295517671,-0.005585759,-0.008326648,0.146005676
-0.886280808,-6.520046022,-0.744002586,-0.001666075,-0.007216131,0.154118342
-1.098253716,-4.826344475,-0.729888741,0.005106345,-0.000635628,0.114023744
0.038930825,-1.612805122,-0.464606596,0.014929104,-0.00448624,0.038107713
0.272037809,1.986846455,0.013931164,0.017699022,-0.001433891,-0.046849868
-0.105506706,4.636169189,1.10689596,0.023920703,0.009907394,-0.109268185
-0.295416798,6.035662687,1.54883667,0.02594889,0.014744104,-0.142253318
0.119201721,5.804769941,1.348750691,0.01557612,0.010940464,-0.136899965
-0.19054674,4.116855397,1.324228017,0.011763,0.012308822,-0.097043125
0.209022501,1.157301285,1.299221061,0.000690682,0.009734048,-0.027273575
-0.050663799,-1.694855687,0.619291124,-0.003800603,6.60E-05,0.040192073
-1.472956638,-4.593767223,-0.507333247,-0.005764409,-0.001736343,0.108702963
-1.028889364,-6.145603438,-0.953210897,-0.002551266,-0.008106331,0.145280451
0.335198476,-5.36599167,-0.933844475,0.008341273,-0.015542265,0.126786061
0.004508632,-3.736169272,-0.918818053,0.011686074,-0.013460832,0.088363603
-0.39106495,-0.636135758,-0.459508091,0.01749617,-0.00721072,0.015275931
0.11012381,2.654240272,0.657370162,0.021551891,-0.000403262,-0.062372455
0.155748063,4.775886434,1.117986322,0.018710584,0.008658912,-0.112614842
-0.263083743,5.734814481,1.769620504,0.015086909,0.016532316,-0.135191349
0.551849307,5.123166415,1.782319547,0.005614935,0.012227996,-0.120877257
0.526871094,2.691917282,1.74942414,0.003608692,0.011843814,-0.063496021
-0.623791176,-0.37023982,1.268653914,-0.002295036,0.01393898,0.008854557
-0.118944638,-3.098509201,0.387115325,-0.005914301,0.003597528,0.073144743
0.070177286,-4.783224195,-0.06659728,-0.000481549,-0.006691079,0.113060948
-0.557121342,-5.421405364,-0.730320409,0.00479693,-0.008891333,0.128180038
-0.497763641,-4.303632824,-1.580198352,0.017401662,-0.016329118,0.101802613
-1.110948064,-2.080140101,-1.347715819,0.021104892,-0.010827281,0.04940771
-1.497974649,0.861044285,-0.035936099,0.025983382,0.002433895,-0.019894183
-0.335660202,3.777998123,-0.406704233,0.028007665,-0.001527284,-0.089043074
0.772332838,5.288323643,0.27723071,0.021827736,-0.001692313,-0.124801024
-0.094413461,5.068708552,1.556226267,0.008207032,0.013867527,-0.119525319
-0.13708269,3.51687697,1.759390984,-0.003876625,0.015797663,-0.082932692
0.231873486,1.148314731,1.73881982,-0.011514491,0.013442152,-0.027095183
-0.294103877,-1.554703709,0.842974388,-0.015196176,0.008664218,0.036703607
0.049725645,-3.76461513,0.173721088,-0.012794177,0.000932738,0.088810773
-0.185699886,-4.921025144,-0.287879967,0.00170465,-0.007165276,0.116338665
-0.850817979,-4.826017052,-0.519269001,0.011239698,-0.005558512,0.114194089
-1.196258676,-3.340506647,-0.518160932,0.025894561,-0.003707058,0.079227634
-0.294714043,-0.552797305,-1.11336105,0.033198869,-0.013397117,0.013335014
0.60851249,2.509032374,-0.843210564,0.032969245,-0.0105694,-0.059185908
0.038968745,4.133636249,0.458267319,0.027114101,-0.001577785,-0.097271498
0.270845482,5.144016283,0.912354722,0.017840998,0.006377832,-0.121329883
0.185805448,4.624702491,1.129686779,0.005683295,0.00877926,-0.109104824
0.050998598,2.261497156,1.535156251,-0.008106616,0.01282603,-0.053348125
0.544981128,-0.036347466,1.516927917,-0.015307372,0.009802486,0.000809304
0.142648182,-2.530085184,1.267920645,-0.02079025,0.009754537,0.059678831
-0.557377061,-4.568913992,0.795661775,-0.014568139,0.009364071,0.107880531
-0.940447442,-5.062025645,-0.079972723,-0.005355023,0.004017492,0.119557017
-0.237890811,-4.025352473,-0.92461266,0.009953242,-0.012179583,0.095206774
-0.606291307,-2.096598164,-0.920177747,0.027183944,-0.010163682,0.049791289
-0.730125505,0.405932433,-0.257939245,0.038683452,-0.003888616,-0.009186057
-0.457855208,3.117808312,-0.216099935,0.039328699,0.000469001,-0.07338902
-1.141219997,4.532041886,-0.195292596,0.029193496,0.004729694,-0.106744228
-0.36776402,4.941810452,0.685152495,0.019574483,0.007962546,-0.116494935
0.97833438,4.0164904,1.129576416,0.008379997,0.004299776,-0.09481774
0.202642359,1.600743498,1.098760283,-0.005841737,0.008263397,-0.037778043
-0.57704532,-0.955482805,0.633641145,-0.01480125,0.008551681,0.022579777
0.022661373,-3.027593276,0.185670532,-0.01458545,0.001294399,0.071409226
-0.313595679,-4.418293897,0.156961052,-0.010597006,0.002684806,0.104286541
-0.456992404,-4.329072807,-0.064019154,-0.004021259,-0.003657291,0.102379723
-0.126004134,-3.374545833,-0.268042953,0.004643552,-0.00719757,0.079841986
0.013354054,-1.310669027,-0.25534567,0.022764078,-0.007908613,0.031189187
-0.738334451,0.993488331,-0.240694046,0.029949229,-0.003494189,-0.02309109
0.180754294,3.320014143,0.011102292,0.037595215,-0.001115714,-0.078223968
1.032870163,4.692538714,0.473754548,0.033601486,-0.00175494,-0.110704202
0.292532157,4.405078133,1.110597604,0.022656191,0.007738851,-0.103859396
-0.629872893,2.657551765,0.87919576,0.003182155,0.011009485,-0.062610105
-0.535758029,0.734911882,1.074971758,-0.004955894,0.012019561,-0.017262032
-0.166801853,-1.633650357,1.054400595,-0.01259376,0.009664049,0.038575477
-0.113567041,-3.096592905,0.176922999,-0.008938221,0.001874849,0.073075802
0.170756341,-3.834376915,-0.258239088,-0.007094846,-0.003410631,0.090448814
-0.62028509,-3.661050582,-0.060817242,-0.000165303,-0.00271518,0.086644752
-0.952694924,-2.32137185,-0.271010447,0.010607027,-0.002641221,0.055092367
0.088356338,-0.059685652,-0.237726552,0.023985753,-0.008050538,0.001658529
-0.265778261,2.0029079,-0.006031663,0.029836487,0.001172705,-0.047122574
-0.442657489,3.256569727,0.224607773,0.02798214,0.00423192,-0.076693638
-0.060480839,3.760782538,0.246663563,0.018842018,0.00251262,-0.088672892
-0.267824693,3.015536286,1.097525522,0.008376016,0.010782883,-0.071064417
0.193715969,1.452797222,1.301438957,0.002407908,0.009843679,-0.034239596
0.794695786,-0.323619005,0.651898618,-0.004767324,0.001060931,0.007568396
-0.138355643,-2.509235316,0.397955821,-0.008564186,0.003904372,0.059226206
-0.864998292,-3.816592849,0.364435749,-0.004169844,0.007408507,0.090177743
-0.253791114,-3.306071936,-0.266127538,0.001971229,-0.001220039,0.078060501
0.19733087,-2.272270892,-0.470957803,0.014166975,-0.010683033,0.053821238
-0.779174877,-0.702456935,-0.255235306,0.020067376,-0.003429129,0.016902103
-0.351606463,1.198372614,0.199528499,0.025139722,-0.001877763,-0.027966443
-0.550548508,2.746242489,0.00234107,0.028029609,0.002925245,-0.064646971
-0.685612612,3.407194456,0.234949416,0.016656472,0.00585278,-0.080272489
0.099154239,3.380987683,0.678873605,0.010582454,0.005300663,-0.079739054
0.548490296,2.265325115,0.465729234,0.001142343,0.001080547,-0.053501144
-0.359881345,-0.073391435,0.433679219,-0.012657887,0.005767016,0.001735624
-0.545876576,-1.986282608,0.613069102,-0.008642866,0.007992807,0.04693384
0.001189076,-3.01923513,0.386308858,-0.002383365,-0.002325187,0.071443217
0.381269595,-3.249896086,-0.046438961,0.005463469,-0.002947151,0.076695059
-0.048655457,-2.723507403,0.155864914,0.017553465,0.00096612,0.064375686
-0.234907941,-1.612241274,0.16239367,0.02398526,0.002072677,0.038191684
-0.586281915,0.311160764,0.389830315,0.032071207,0.005986421,-0.007127853
-0.77309008,1.862234823,0.412495321,0.028910166,0.007432589,-0.043733878
0.335838034,3.239547817,0.025145579,0.025005036,-0.001663398,-0.076394031
0.336214175,3.684277918,0.254729562,0.015445609,-0.004768209,-0.086755055
-0.497640138,2.586071992,0.453640287,0.002797148,0.006753697,-0.06095856
-0.032065727,1.179835659,0.451725752,-0.008326779,-0.001020472,-0.027693631
0.179872342,-0.667823916,-0.206989534,-0.012964214,-0.002577207,0.015679534
-0.391577752,-2.489905126,-0.669391923,-0.011530719,-0.003493307,0.058731647
0.270994093,-3.176301709,-0.034863437,-0.006283702,-0.00204914,0.074919137
0.387540923,-3.259080949,0.596947421,0.002366555,0.00239605,0.076928887
-0.950457345,-2.487059444,0.578203905,0.012665931,0.009536944,0.058886087
-0.52460892,-0.876373561,0.807748083,0.025165806,0.009080836,0.020887613
0.285244959,1.094411449,0.841642074,0.030727364,0.00504035,-0.02568955
-0.156993512,2.502133979,1.069813747,0.029716024,0.009545261,-0.058866472
-0.186780318,3.394370676,0.44589046,0.025795941,0.004706117,-0.079971355
-0.03979671,3.467202898,0.034253341,0.014100872,0.000680309,-0.081775812
-1.381371617,2.249897804,-0.415229279,0.00066899,0.004418857,-0.052983775
-1.038994757,0.628830169,-0.63719262,-0.008690242,-0.004552357,-0.014638199
-0.060213341,-1.090648051,-0.643831739,-0.012425336,-0.010138397,0.025832886
-0.500850709,-2.861669258,-0.247163295,-0.013721551,0.000598033,0.067529133
-0.757069183,-3.290242282,-0.053428524,-0.00411091,-0.00179512,0.077889306
-0.156170334,-2.78910454,0.163182194,0.008041507,-0.003445367,0.066061329
-0.342460908,-1.693861741,0.809841926,0.014366899,0.008171492,0.040119098
-0.566532859,0.15059365,1.248704777,0.025055263,0.013085067,-0.00332857
-0.122722839,1.622914737,0.629966001,0.030685181,0.005595845,-0.038133299
-0.284295535,2.581080627,0.85838754,0.027113608,0.008545429,-0.060738342
-0.536177048,2.583759079,1.071407858,0.024037585,0.01174657,-0.060778747
0.289064331,1.981494184,0.236932895,0.008554267,0.000463952,-0.04675392
0.721750008,1.315913988,0.030370776,-0.001300515,-0.008758817,-0.030972982
0.152019902,-0.216023557,-0.206811986,-0.007294549,-0.007667443,0.005209058
0.076123887,-1.455905773,-1.078009811,-0.008443231,-0.014591398,0.034436948
-0.671311705,-2.035426315,-0.456194057,-0.008937076,-0.005382403,0.048220767
-1.450633487,-2.31964923,0.371627216,0.001394564,0.005571321,0.055094001
-0.484584509,-1.308946406,0.387291994,0.013551615,0.00030393,0.031190822
-0.038983776,0.003237666,0.190978217,0.021276934,0.001459933,2.84E-05
-0.216242398,0.950104089,1.476766087,0.026740626,0.013110495,-0.022218409
0.13942566,1.751530824,1.494635071,0.025402068,0.011413243,-0.041177188
0.27293154,1.975745297,0.867509872,0.017626028,0.00563199,-0.046547099
-0.452546799,1.398339359,1.075345678,0.005000005,0.011483209,-0.032887657
-0.407074067,0.517402129,0.641902635,-0.000115176,0.007621375,-0.012140981
0.041815125,-0.59270986,0.00196891,-0.00951879,-0.000131681,0.013945545
-0.188341623,-1.312946228,-0.226898866,-0.007673217,-0.006079823,0.031133858
-0.823293517,-1.803379429,-0.889513047,-0.001536124,-0.008225262,0.042769938
-0.5997494,-1.364730272,-0.889014194,0.007139658,-0.009539276,0.032430253
-0.781450546,-0.552792671,-0.464318683,0.017902068,-0.005096992,0.013350153
-0.70955019,0.546610143,-0.027423863,0.024312972,-0.001848375,-0.012559615
0.007234247,1.701099228,-0.004672849,0.028134866,-0.000327806,-0.040033705
0.121396593,2.202241604,0.860980236,0.024990483,0.006322071,-0.051846543
0.266172005,2.112392106,1.722197528,0.018411648,0.012752685,-0.049727341
-0.192118289,1.23681178,1.71479512,0.007144421,0.015293133,-0.029061473
-0.104830433,-0.23683531,1.283320987,-0.00748955,0.011299619,0.005630748
-0.434436764,-1.329925389,0.842849455,-0.01391606,0.009441881,0.031417667
-0.127600449,-2.505402724,-0.02242883,-0.014612027,0.000459014,0.059088325
0.249792374,-2.426890809,-0.44644794,-0.011028989,-0.010387521,0.057358264
-0.305605897,-1.965669163,-0.673276248,0.000660394,-0.009339157,0.046567587
-1.268525101,-0.981494809,-0.684991275,0.012271098,-0.004202359,0.023484545
-1.108967739,0.778329606,-0.671362593,0.025580571,0.00023165,-0.018180788
-0.406111148,2.22768622,-0.006156596,0.031116604,0.001950368,-0.052408514
-0.453412684,3.252737135,0.644992424,0.034029981,0.007677279,-0.076555757
0.080854593,3.090645709,0.6574416,0.027118241,0.004928286,-0.072813545
