0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
658.68, 119.76, 419.16, 119.76
1980.00, 840.00, 1980.00, 1260.00
3293.41, 2634.73, 3413.17, 2934.13
5580.00, 4440.00, 5700.00, 4620.00
7972.03, 7792.21, 7912.09, 7432.57
7552.45, 7252.75, 7252.75, 7492.51
7792.21, 7672.33, 7672.33, 7852.15
8151.85, 8691.31, 7672.33, 7672.33
7492.51, 7552.45, 7552.45, 7132.87
7664.67, 7784.43, 7604.79, 7664.67
8100.00, 7620.00, 7560.00, 7800.00
7672.33, 7672.33, 7612.39, 7612.39
7732.27, 7672.33, 7552.45, 7612.39
7664.67, 7485.03, 7664.67, 7664.67
7560.00, 7500.00, 7560.00, 7680.00
7485.03, 7425.15, 7664.67, 7664.67
7672.33, 7432.57, 7612.39, 7672.33
7552.45, 7492.51, 7492.51, 7612.39
7552.45, 7432.57, 7492.51, 7552.45
7432.57, 7372.63, 7372.63, 7552.45
8991.01, 8511.49, 8391.61, 8811.19
8520.00, 8520.00, 8460.00, 8580.00
8562.87, 8562.87, 8682.63, 8682.63
9650.35, 8571.43, 8871.13, 8871.13
8931.07, 8991.01, 8811.19, 9050.95
9170.83, 9170.83, 8991.01, 9290.71
10059.88, 9161.68, 9041.92, 9221.56
9060.00, 9120.00, 9000.00, 9120.00
9401.20, 9461.08, 10000.00, 10479.04
9830.17, 10069.93, 9830.17, 9950.05
12035.93, 9820.36, 9700.60, 9940.12
9780.00, 9900.00, 9660.00, 9840.00
9820.36, 11137.72, 9700.60, 9940.12
9830.17, 9950.05, 10069.93, 9830.17
10189.81, 10429.57, 9710.29, 9950.05
9830.17, 9890.11, 10789.21, 9890.11
10860.00, 10440.00, 10140.00, 10500.00
10239.52, 10958.08, 10119.76, 10299.40
10309.69, 10729.27, 10069.93, 10309.69
10239.52, 10359.28, 10119.76, 10299.40
10609.39, 10489.51, 10489.51, 10429.57
10309.69, 10369.63, 10309.69, 10309.69
10500.00, 10800.00, 10200.00, 10440.00
10969.03, 10369.63, 10129.87, 10309.69
10429.57, 10549.45, 10489.51, 11268.73
10838.32, 10718.56, 10538.92, 11676.65
9350.65, 10909.09, 10429.57, 10609.39
10609.39, 10609.39, 10429.57, 10609.39
10598.80, 10658.68, 10419.16, 10598.80
10560.00, 11700.00, 10440.00, 10620.00
10549.45, 10609.39, 11808.19, 10609.39
10980.00, 10620.00, 10440.00, 10620.00
10419.16, 10419.16, 10359.28, 10598.80
10309.69, 10129.87, 9890.11, 10369.63
9940.12, 10000.00, 9880.24, 10000.00
10020.00, 11220.00, 9900.00, 10080.00
10009.99, 10069.93, 9830.17, 10009.99
10369.63, 10009.99, 9830.17, 10129.87
10718.56, 10538.92, 10299.40, 10838.32
9890.11, 10009.99, 9830.17, 9950.05
9830.17, 9890.11, 9650.35, 9890.11
10369.63, 10009.99, 9710.29, 10069.93
9900.00, 9900.00, 10560.00, 9780.00
9580.84, 9640.72, 9461.08, 9580.84
9290.71, 9410.59, 9290.71, 9410.59
9290.71, 9350.65, 9110.89, 9290.71
9410.59, 9590.41, 9350.65, 9470.53
8443.11, 8682.63, 9700.60, 9820.36
11160.00, 10800.00, 10620.00, 10800.00
11208.79, 11088.91, 10849.15, 11028.97
11100.00, 11580.00, 10860.00, 11040.00
11077.84, 11377.25, 10718.56, 10898.20
12167.83, 10789.21, 10549.45, 10789.21
10969.03, 10729.27, 10369.63, 10669.33
10359.28, 10419.16, 10179.64, 10538.92
10369.63, 10489.51, 10189.81, 10309.69
10489.51, 10849.15, 10129.87, 10429.57
10260.00, 10440.00, 10140.00, 10800.00
10489.51, 10489.51, 10609.39, 10429.57
10309.69, 10309.69, 10129.87, 10249.75
10239.52, 10299.40, 11437.13, 10299.40
10309.69, 10429.57, 10309.69, 10309.69
10239.52, 10299.40, 10059.88, 10598.80
10249.75, 10309.69, 10069.93, 10249.75
10249.75, 10609.39, 10309.69, 10969.03
10680.00, 10380.00, 10140.00, 10980.00
10440.00, 10260.00, 10080.00, 11040.00
10778.44, 10359.28, 10419.16, 10419.16
7372.63, 7852.15, 7612.39, 7432.57
2155.69, 2275.45, 2035.93, 2215.57
660.00, 840.00, 780.00, 960.00
59.88, 59.88, 59.88, 119.76
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
