First line indicates sampling freq [Hz] andd samples per channel 
[ 0.00120893  0.0004308  -0.04725311 -0.02676395 -0.01524699 -0.00061017]
[ 0.00120893  0.0004308  -0.04725311 -0.02676395 -0.01524699 -0.00061017]
[0. 0. 0. 0. 0. 0.]
[ 0.00120893  0.0004308  -0.04725311 -0.02676395 -0.01524699 -0.00061017]
[0. 0. 0. 0. 0. 0.][ 0.02810704  0.01589795  0.00052669  0.00386874 -0.00591258 -0.01486997]
[ 0.02982757 -0.01731711  0.00027739 -0.00373062 -0.00639774  0.01595727]
[0. 0. 0. 0. 0. 0.]
[0. 0. 0. 0. 0. 0.]
[ 0.02948314 -0.05004685  0.00065484 -0.01083654 -0.00667123  0.0008825 ]
[ 0.00120893  0.0004308  -0.04725311 -0.02676395 -0.01524699 -0.00061017][0. 0. 0. 0. 0. 0.]
[0. 0. 0. 0. 0. 0.]
[0. 0. 0. 0. 0. 0.]
[0. 0. 0. 0. 0. 0.]
[0. 0. 0. 0. 0. 0.]
[ 1.41841365e-03  1.53734860e-03  7.31844581e-04 -2.64682536e-02
 -4.57326949e-02 -7.02844619e-05][-0.00233184  0.0370998  -0.43151991  0.00859576 -0.09410575 -0.03672659]
[ 0.02618633  0.0205997  -0.47993547  0.03195211 -0.11652565 -0.02149901]
[ 0.02618633  0.0205997  -0.47993547  0.03195211 -0.11652565 -0.02149901]
[ 0.02466746  0.02031017 -0.57661338  0.05874339 -0.10206211 -0.02276859]
[ 0.05267404  0.03745595 -0.67203276  0.06293516 -0.13924385 -0.03897842]
[ 0.02435752  0.02045145 -0.7205444   0.05877072 -0.10284557 -0.02464835][ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 2.26298944e-02 -1.19535842e-02 -1.15402661e+00  1.05104258e-01
 -1.06456248e-01  4.20106118e-04]
[ 0.02252087 -0.01430795 -1.1060655   0.10448554 -0.04470139  0.00122008]
[-0.00537669 -0.02909936 -1.05860723  0.10091249 -0.06927451  0.01662994]
[-0.00588828  0.00454651 -1.10561105  0.08174791 -0.08403635 -0.01480747]
[-0.00709721  0.00411571 -1.05835793  0.10851186 -0.06878935 -0.0141973 ][ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 0.02393929 -0.0127706  -1.10533366  0.07801728 -0.09043409  0.0011498 ]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 0.02393929 -0.0127706  -1.10533366  0.07801728 -0.09043409  0.0011498 ][ 0.02252087 -0.01430795 -1.1060655   0.10448554 -0.04470139  0.00122008]
[ 2.37298040e-02 -1.38771517e-02 -1.15331862e+00  7.77215870e-02
 -5.99483868e-02  6.09909975e-04]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 0.02393929 -0.0127706  -1.10533366  0.07801728 -0.09043409  0.0011498 ][-0.00609776  0.00343996 -1.15359601  0.08145221 -0.05355065 -0.01534736]
[ 0.02393929 -0.0127706  -1.10533366  0.07801728 -0.09043409  0.0011498 ]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 2.14209625e-02 -1.23843847e-02 -1.10677349e+00  1.31868209e-01
 -9.12092538e-02  1.03027939e-03]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997][ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[-0.00861608  0.00382618 -1.15503584  0.13530314 -0.05432581 -0.01546688]
[ 0.02252087 -0.01430795 -1.1060655   0.10448554 -0.04470139  0.00122008]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997][ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 0.02393929 -0.0127706  -1.10533366  0.07801728 -0.09043409  0.0011498 ]
[ 2.26298944e-02 -1.19535842e-02 -1.15402661e+00  1.05104258e-01
 -1.06456248e-01  4.20106118e-04]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 0.02252087 -0.01430795 -1.1060655   0.10448554 -0.04470139  0.00122008][ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 0.02252087 -0.01430795 -1.1060655   0.10448554 -0.04470139  0.00122008]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 0.02252087 -0.01430795 -1.1060655   0.10448554 -0.04470139  0.00122008]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
[ 0.02273035 -0.0132014  -1.05808054  0.10478123 -0.07518709  0.00175997]
