4368.00, 0.00, 1023.00
4392.00, 0.00, 1023.00
4418.00, 0.00, 1023.00
4443.00, 0.00, 1023.00
4467.00, 0.00, 1023.00
4493.00, 0.00, 1023.00
4517.00, 0.00, 1023.00
4542.00, 0.00, 1023.00
4568.00, 0.00, 1023.00
4592.00, 0.00, 1023.00
4618.00, 0.00, 1023.00
4642.00, 0.00, 1023.00
4667.00, 0.00, 1023.00
4692.00, 0.00, 1023.00
4717.00, 0.00, 1023.00
4742.00, 0.00, 1023.00
4767.00, 0.00, 1023.00
4792.00, 0.00, 1023.00
4817.00, 0.00, 1023.00
4842.00, 0.00, 1023.00
4867.00, 0.00, 1023.00
4892.00, 0.00, 1023.00
4917.00, 0.00, 1023.00
4941.00, 0.00, 1023.00
4967.00, 0.00, 1023.00
4992.00, 0.00, 1023.00
5017.00, 0.00, 1023.00
5042.00, 0.00, 1023.00
5066.00, 0.00, 1023.00
5092.00, 0.00, 1023.00
5116.00, 0.00, 1023.00
5141.00, 0.00, 1023.00
5167.00, 0.00, 1023.00
5191.00, 0.00, 1023.00
5217.00, 0.00, 1023.00
5241.00, 0.00, 1023.00
5266.00, 0.00, 1023.00
5292.00, 0.00, 1023.00
5316.00, 0.00, 1023.00
5341.00, 0.00, 1023.00
5366.00, 0.00, 1023.00
5391.00, 0.00, 1023.00
5416.00, 0.00, 1023.00
5441.00, 0.00, 1023.00
5466.00, 0.00, 1023.00
5491.00, 0.00, 1023.00
5516.00, 0.00, 1023.00
5540.00, 0.00, 1023.00
5566.00, 0.00, 1023.00
5591.00, 1023.00, 0.00
5616.00, 1023.00, 0.00
5641.00, 1023.00, 0.00
5665.00, 1023.00, 0.00
5691.00, 1023.00, 0.00
5715.00, 1023.00, 0.00
5740.00, 1023.00, 0.00
5766.00, 1023.00, 0.00
5790.00, 1023.00, 0.00
5816.00, 1023.00, 0.00
5840.00, 1023.00, 0.00
5865.00, 1023.00, 0.00
5891.00, 1023.00, 0.00
5915.00, 1023.00, 0.00
5940.00, 1023.00, 0.00
5965.00, 1023.00, 0.00
5990.00, 1023.00, 0.00
6016.00, 1023.00, 0.00
6040.00, 1023.00, 0.00
6065.00, 1023.00, 0.00
6090.00, 1023.00, 0.00
6115.00, 1023.00, 0.00
6139.00, 1023.00, 0.00
6165.00, 1023.00, 0.00
6190.00, 1023.00, 0.00
6215.00, 1023.00, 0.00
6240.00, 1023.00, 0.00
6264.00, 1023.00, 0.00
6290.00, 1023.00, 0.00
6315.00, 1023.00, 0.00
6339.00, 1023.00, 0.00
6365.00, 1023.00, 0.00
6389.00, 1023.00, 0.00
6415.00, 1023.00, 0.00
6439.00, 1023.00, 0.00
6464.00, 1023.00, 0.00
6490.00, 1023.00, 0.00
6514.00, 1023.00, 0.00
6539.00, 1023.00, 0.00
6564.00, 1023.00, 0.00
6589.00, 1023.00, 0.00
6615.00, 1023.00, 0.00
6639.00, 1023.00, 0.00
6664.00, 1023.00, 0.00
6689.00, 1023.00, 0.00
6714.00, 1023.00, 0.00
6738.00, 1023.00, 0.00
6764.00, 1023.00, 0.00
6789.00, 1023.00, 0.00
6814.00, 1023.00, 0.00
6839.00, 1023.00, 0.00
6863.00, 1023.00, 0.00
6889.00, 1023.00, 0.00
6914.00, 1023.00, 0.00
6938.00, 1023.00, 0.00
6964.00, 1023.00, 0.00
6988.00, 1023.00, 0.00
7014.00, 1023.00, 0.00
7038.00, 1023.00, 0.00
7063.00, 1023.00, 0.00
7089.00, 1023.00, 0.00
7113.00, 1023.00, 0.00
7138.00, 1023.00, 0.00
7163.00, 1023.00, 0.00
7188.00, 1023.00, 0.00
7214.00, 1023.00, 0.00
7238.00, 1023.00, 0.00
7263.00, 1023.00, 0.00
7288.00, 1023.00, 0.00
7313.00, 1023.00, 0.00
7337.00, 1023.00, 0.00
7363.00, 1023.00, 0.00
7388.00, 1023.00, 0.00
7413.00, 1023.00, 0.00
7438.00, 1023.00, 0.00
7462.00, 1023.00, 0.00
7488.00, 1023.00, 0.00
7513.00, 1023.00, 0.00
7537.00, 1023.00, 0.00
7563.00, 1023.00, 0.00
7587.00, 1023.00, 0.00
7613.00, 1023.00, 0.00
7638.00, 1023.00, 0.00
7662.00, 1023.00, 0.00
7688.00, 1023.00, 0.00
7712.00, 1023.00, 0.00
7737.00, 1023.00, 0.00
7762.00, 1023.00, 0.00
7787.00, 1023.00, 0.00
7813.00, 1023.00, 0.00
7837.00, 1023.00, 0.00
7862.00, 1023.00, 0.00
7887.00, 1023.00, 0.00
7912.00, 1023.00, 0.00
7937.00, 1023.00, 0.00
7962.00, 1023.00, 0.00
7987.00, 1023.00, 0.00
8012.00, 1023.00, 0.00
8037.00, 1023.00, 0.00
8061.00, 1023.00, 0.00
8087.00, 1023.00, 0.00
8112.00, 1023.00, 0.00
8136.00, 1023.00, 0.00
8162.00, 1023.00, 0.00
8186.00, 1023.00, 0.00
8212.00, 1023.00, 0.00
8237.00, 1023.00, 0.00
8261.00, 1023.00, 0.00
8287.00, 1023.00, 0.00
8311.00, 1023.00, 0.00
8336.00, 1023.00, 0.00
8361.00, 1023.00, 0.00
8386.00, 1023.00, 0.00
8412.00, 1023.00, 0.00
8436.00, 1023.00, 0.00
8461.00, 1023.00, 0.00
8486.00, 1023.00, 0.00
8511.00, 1023.00, 0.00
8536.00, 1023.00, 0.00
8561.00, 1023.00, 0.00
8586.00, 1023.00, 0.00
8611.00, 0.00, 1023.00
8636.00, 0.00, 1023.00
8660.00, 0.00, 1023.00
8686.00, 0.00, 1023.00
8711.00, 0.00, 1023.00
8735.00, 0.00, 1023.00
8761.00, 0.00, 1023.00
8785.00, 0.00, 1023.00
8811.00, 0.00, 1023.00
8836.00, 0.00, 1023.00
8860.00, 0.00, 1023.00
8886.00, 0.00, 1023.00
8910.00, 0.00, 1023.00
8935.00, 0.00, 1023.00
8961.00, 0.00, 1023.00
8985.00, 0.00, 1023.00
9011.00, 0.00, 1023.00
9035.00, 0.00, 1023.00
9060.00, 0.00, 1023.00
9085.00, 0.00, 1023.00
9110.00, 0.00, 1023.00
9135.00, 0.00, 1023.00
9160.00, 0.00, 1023.00
9185.00, 0.00, 1023.00
9210.00, 0.00, 1023.00
9235.00, 0.00, 1023.00
9260.00, 0.00, 1023.00
9285.00, 0.00, 1023.00
9310.00, 0.00, 1023.00
9334.00, 0.00, 1023.00
9360.00, 0.00, 1023.00
9384.00, 0.00, 1023.00
9410.00, 0.00, 1023.00
9435.00, 0.00, 1023.00
9459.00, 0.00, 1023.00
9485.00, 0.00, 1023.00
9509.00, 0.00, 1023.00
9534.00, 0.00, 1023.00
9560.00, 0.00, 1023.00
9584.00, 0.00, 1023.00
9610.00, 0.00, 1023.00
9634.00, 0.00, 1023.00
9659.00, 0.00, 1023.00
9684.00, 0.00, 1023.00
9709.00, 0.00, 1023.00
9734.00, 0.00, 1023.00
9759.00, 0.00, 1023.00
9784.00, 0.00, 1023.00
9809.00, 0.00, 1023.00
9834.00, 0.00, 1023.00
9859.00, 0.00, 1023.00
9884.00, 0.00, 1023.00
9909.00, 0.00, 1023.00
9933.00, 0.00, 1023.00
9959.00, 0.00, 1023.00
9984.00, 0.00, 1023.00
10009.00, 0.00, 1023.00
10035.00, 0.00, 1023.00
10060.00, 0.00, 1023.00
10087.00, 0.00, 1023.00
10113.00, 0.00, 1023.00
10138.00, 0.00, 1023.00
10165.00, 0.00, 1023.00
10190.00, 0.00, 1023.00
10217.00, 0.00, 1023.00
10243.00, 0.00, 1023.00
10268.00, 0.00, 1023.00
10295.00, 0.00, 1023.00
10320.00, 0.00, 1023.00
10347.00, 0.00, 1023.00
10373.00, 0.00, 1023.00
10398.00, 0.00, 1023.00
10425.00, 0.00, 1023.00
10450.00, 0.00, 1023.00
10477.00, 0.00, 1023.00
10503.00, 0.00, 1023.00
10528.00, 0.00, 1023.00
10555.00, 0.00, 1023.00
10580.00, 0.00, 1023.00
10607.00, 0.00, 1023.00
10633.00, 0.00, 1023.00
10658.00, 0.00, 1023.00
10685.00, 0.00, 1023.00
10711.00, 0.00, 1023.00
10736.00, 0.00, 1023.00
10763.00, 0.00, 1023.00
10788.00, 0.00, 1023.00
10815.00, 0.00, 1023.00
10841.00, 0.00, 1023.00
10866.00, 0.00, 1023.00
10893.00, 0.00, 1023.00
10918.00, 0.00, 1023.00
10945.00, 0.00, 1023.00
10971.00, 0.00, 1023.00
10996.00, 0.00, 1023.00
11023.00, 0.00, 1023.00
11048.00, 0.00, 1023.00
11075.00, 0.00, 1023.00
11101.00, 0.00, 1023.00
11126.00, 0.00, 1023.00
11153.00, 0.00, 1023.00
11179.00, 0.00, 1023.00
11204.00, 0.00, 1023.00
11231.00, 0.00, 1023.00
11256.00, 0.00, 1023.00
11283.
